time,position,CO2 mass frac. - gas,CO2 mass frac. - oil,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Physical flow regime ID - gas/liquid,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil,Wall temperature - inner surface
[s],[m],[-],[-],[m],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[Pa],[?],[?],[m/s],[m/s],[m/s],[m/s],[m/s],[C],[C],[C],[C],[?],[?],[?],[m/s],[m/s],[?],[?],[-],[-],[-],[-],[C]
0,0,,,0,,,,,,,0,40,0,0,0,40,40,,,0,2.064252332394888,0,0,0,2.064252332394888,2.064252332394888,,,,,,,,2.0642523323948874,2.0642523323948874,,,,,,,
0,16.666666666666668,1,1,,295.8090142462409,3870.6554314341465,0,3870.6554314341465,394.25354481205534,425.2186540488346,,,,,,,,4,123.11874219249943,,,,,,,,0.3085284480054611,0.3085284480054611,0.3085284480054611,4,,,,,,0,1,0,0,0,1,0.6845311693071494
0,33.333333333333336,,,0,,,,,,,0,40,0,0,0,40,40,,,0,2.064252332394888,0,0,0,2.064252332394888,2.064252332394888,,,,,,,,2.066137172417289,2.066137172417286,,,,,,,
0,50,1,1,,287.8020130319268,3862.596861813751,0,3862.5968618137504,394.1697816621152,425.2186540488346,,,,,,,,4,123.05441355789044,,,,,,,,0.5908294738822519,0.5908294738822519,0.5908294738822519,4,,,,,,0,1,0,0,0,1,0.9387283511670148
0,66.66666666666667,,,0,,,,,,,0,40,0,0,0,40,40,,,0,2.068025457627725,0,0,0,2.068025457627725,2.068025457627725,,,,,,,,2.069753102890572,2.0697531028905694,,,,,,,
0,83.33333333333334,1,1,,279.8573807296943,3860.6191661903963,0,3860.619166190396,394.1491769259709,425.2186540488346,,,,,,,,4,122.98997659214311,,,,,,,,0.8511097325344963,0.8511097325344963,0.8511097325344963,4,,,,,,0,1,0,0,0,1,1.1725953464496115
0,100,,,0,,,,,,,0,39.99999999999999,0,0,0,39.99999999999999,39.99999999999999,,,0,2.071483637144667,0,0,0,2.071483637144667,2.071483637144667,,,,,,,,2.0730916950728946,2.073091695072892,,,,,,,
0,116.66666666666667,1,1,,271.97316669773824,3858.8180981832297,0,3858.81809818323,394.13039589641187,425.2186540488346,,,,,,,,4,122.92543877660609,,,,,,,,1.0911112810340455,1.0911112810340455,1.0911112810340455,4,,,,,,0,1,0,0,0,1,1.3882184167297282
0,133.33333333333334,,,0,,,,,,,0,40,0,0,0,40,40,,,0,2.0747022515573845,0,0,0,2.0747022515573845,2.0747022515573845,,,,,,,,2.0761988661640443,2.0761988661640416,,,,,,,
