time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,Wall temperature - inner surface
[s],[m],[?],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa],[?],[?],[m/s],[m/s],[m/s],[m/s],[m/s],[C],[C],[C],[C],[?],[?],[?],[m/s],[m/s],[C]
404.3186073805888,575,,183.15184222609597,8364.987374432174,0,8364.987374432174,417.07843439651356,425.2186540488346,,,,,,,,358.2689795819807,,,,,,,,24.311997247568513,24.311997247568513,24.311997247568513,4,,,,,,23.238712567306038
404.3186073805888,600,0,,,,,,,0,110.08225138349631,0,6.529866980069196e-46,0,110.08225138349631,110.08225138349631,,0,5.459264749720264,0,3.2383306279288646e-47,0,5.459264749720264,5.459264749720264,,,,,,,,5.444768265945171,5.4447682659451635,
404.3186073805888,625,,179.3576239663119,8392.002358534277,0,8392.002358534277,417.14538877932563,425.2186540488346,,,,,,,,357.5744947936635,,,,,,,,22.90594743071557,22.90594743071557,22.90594743071557,4,,,,,,21.887207263231687
404.3186073805888,650,0,,,,,,,0,110.1068106289074,0,1.1065259143268342e-45,0,110.1068106289074,110.1068106289074,,0,5.431560071542751,0,5.458483394493184e-47,0,5.431560071542751,5.431560071542751,,,,,,,,5.417955615869643,5.417955615869636,
404.3186073805888,675,,175.7026292455815,8418.938423259446,0,8418.938423259446,417.2117409576823,425.2186540488346,,,,,,,,356.88331680222404,,,,,,,,21.563588361758832,21.563588361758832,21.563588361758832,4,,,,,,20.595421667956884
404.3186073805888,700,0,,,,,,,0,110.13728207306463,0,1.7428742529519377e-45,0,110.13728207306463,110.13728207306463,,0,5.405914783000087,0,8.554623386014474e-47,0,5.405914783000087,5.405914783000087,,,,,,,,5.39313513523005,5.393135135230043,
404.3186073805888,725,,172.11499723232035,8445.751179231598,0,8445.751179231598,417.2773898215879,425.2186540488346,,,,,,,,356.19515195606726,,,,,,,,20.281763479804226,20.281763479804226,20.281763479804226,4,,,,,,19.36167830816413
404.3186073805888,750,0,,,,,,,0,110.17364982552459,0,2.5665577608872707e-45,0,110.17364982552459,110.17364982552459,,0,5.382192401338408,0,1.2538122954190525e-46,0,5.382192401338408,5.382192401338408,,,,,,,,5.370196743659587,5.37019674365958,
404.3186073805888,775,,168.53470029853096,8472.33579186838,0,8472.33579186838,417.34209006784613,425.2186540488346,,,,,,,,355.50972612024043,,,,,,,,19.059402560648266,19.059402560648266,19.059402560648266,4,,,,,,18.186252112744114
404.3186073805888,800,0,,,,,,,0,110.21548564850987,0,3.5517493314853e-45,0,110.21548564850987,110.21548564850987,,0,5.3602891078189066,0,1.7273800630865467e-46,0,5.3602891078189066,5.3602891078189066,,,,,,,,5.349058028612388,5.349058028612381,
404.3186073805888,825,,164.91548256869407,8498.530324477271,0,8498.530324477271,417.4054644855684,425.2186540488346,,,,,,,,354.8267827939143,,,,,,,,17.897210503572808,17.897210503572808,17.897210503572808,4,,,,,,17.070953598799406
404.3186073805888,850,0,,,,,,,0,110.2619703179885,0,4.639958407120187e-45,0,110.2619703179885,110.2619703179885,,0,5.340125225283849,0,2.2471899298255165e-46,0,5.340125225283849,5.340125225283849,,,,,,,,5.3296548446017225,5.329654844601715,
404.3186073805888,875,,161.2257233859179,8524.126134581247,0,8524.126134581247,417.4670325497531,425.2186540488346,,,,,,,,354.14608199993165,,,,,,,,16.79721751708246,16.79721751708246,16.79721751708246,4,,,,,,16.018607106412333
404.3186073805888,900,0,,,,,,,0,110.31195217687194,0,5.745548943554302e-45,0,110.31195217687194,110.31195217687194,,0,5.32163665220369,0,2.7717507705805324e-46,0,5.32163665220369,5.32163665220369,,,,,,,,5.311916447045462,5.311916447045455,
404.3186073805888,925,,157.4424671027305,8548.917170284953,0,8548.917170284953,417.52633050903836,425.2186540488346,,,,,,,,353.46739771634395,,,,,,,,15.760672268384269,15.760672268384269,15.760672268384269,4,,,,,,15.030993797636995
404.3186073805888,950,0,,,,,,,0,110.36403148623253,0,6.768359474737306e-45,0,110.36403148623253,110.36403148623253,,0,5.30473491932857,0,3.2532657939997683e-46,0,5.30473491932857,5.30473491932857,,,,,,,,5.739370778229204,5.739370778229196,
404.3186073805888,975,,74.01706185915293,8687.871970364595,0,8687.871970364595,417.8527350183766,425.2186540488346,,,,,,,,80.4507221928441,,,,,,,,6.358204347903609,6.358204347903609,6.358204347903609,4,,,,,,6.147973327682621
404.3186073805888,1000,0,,,,,,,0,110.42659295043396,0,7.514884892452997e-45,0,110.42659295043396,110.42659295043396,,0,6.2551292846320266,0,4.256816705602871e-46,0,6.2551292846320266,6.2551292846320266,,,,,,,,6.2551292846320345,6.2551292846320266,
605.0668743920177,0,0,,,,,,,0,110,0,0,0,110,110,,0,5.778778621701348,0,0,0,5.778778621701348,5.778778621701348,,,,,,,,5.778790380701995,5.778790380701995,
605.0668743920177,25,,327.3107205439885,10569.868244953059,0,10569.868244953059,421.46198892144065,425.2186540488346,,,,,,,,365.7829638543882,,,,,,,,38.9301641059094,38.9301641059094,38.9301641059094,4,,,,,,37.537325533795865
605.0668743920177,50,0,,,,,,,0,110.00021516528517,0,2.0988735847914004e-65,0,110.00021516528517,110.00021516528517,,0,5.778789925269985,0,1.1026296183132923e-66,0,5.778789925269985,5.778789925269985,,,,,,,,5.766409028515673,5.766409028515665,
605.0668743920177,75,,315.1726140511119,10424.982087953438,0,10424.982087953438,421.22855808741883,425.2186540488346,,,,,,,,365.04754448897944,,,,,,,,37.83793964127267,37.83793964127267,37.83793964127267,4,,,,,,36.47060825966565
605.0668743920177,100,0,,,,,,,0,110.00044415948888,0,5.7368792338070454e-64,0,110.00044415948888,110.00044415948888,,0,5.754093048421203,0,3.0009457844569547e-65,0,5.754093048421203,5.754093048421203,,,,,,,,5.7415562765345705,5.7415562765345625,
605.0668743920177,125,,302.5489282430083,10269.426825799685,0,10269.426825799685,420.9709063503542,425.2186540488346,,,,,,,,364.3165572592106,,,,,,,,36.72989079676461,36.72989079676461,36.72989079676461,4,,,,,,35.38805520220575
605.0668743920177,150,0,,,,,,,0,110.00069177030528,0,7.896173765619083e-63,0,110.00069177030528,110.00069177030528,,0,5.729086911184069,0,4.1125073889085565e-64,0,5.729086911184069,5.729086911184069,,,,,,,,5.716373348864126,5.716373348864118,
605.0668743920177,175,,289.48832897493975,10101.397385967577,0,10101.397385967577,420.68404909011826,425.2186540488346,,,,,,,,363.5887038309926,,,,,,,,35.603061263838526,35.603061263838526,35.603061263838526,4,,,,,,34.28668158881794
605.0668743920177,200,0,,,,,,,0,110.00096400704322,0,7.296394183521008e-62,0,110.00096400704322,110.00096400704322,,0,5.70373020350428,0,3.7832999244040317e-63,0,5.70373020350428,5.70373020350428,,,,,,,,5.690809167338292,5.690809167338284,
605.0668743920177,225,,276.03606828046935,9918.623232262467,0,9918.623232262467,420.3614516920458,425.2186540488346,,,,,,,,362.86402610541757,,,,,,,,34.45377932531409,34.45377932531409,34.45377932531409,4,,,,,,33.16277488484053
605.0668743920177,250,0,,,,,,,0,110.00126838691907,0,5.091763942124002e-61,0,110.00126838691907,110.00126838691907,,0,5.677962251854332,0,2.628228190700668e-62,0,5.677962251854332,5.677962251854332,,,,,,,,5.664792836866718,5.664792836866711,
605.0668743920177,275,,262.22611545128757,9718.145640372002,0,9718.145640372002,419.9942562561135,425.2186540488346,,,,,,,,362.1425732616346,,,,,,,,33.27736055312869,33.27736055312869,33.27736055312869,4,,,,,,32.01158592700176
605.0668743920177,300,0,,,,,,,0,110.00161433908244,0,2.862167675467039e-60,0,110.00161433908244,110.00161433908244,,0,5.651702145016047,0,1.4705347087879465e-61,0,5.651702145016047,5.651702145016047,,,,,,,,5.6382288790476,5.638228879047593,
605.0668743920177,325,,248.06973324442177,9495.987386678733,0,9495.987386678733,419.57004055224854,425.2186540488346,,,,,,,,361.4244037553483,,,,,,,,32.06767052608001,32.06767052608001,32.06767052608001,4,,,,,,30.82687265526073
605.0668743920177,350,0,,,,,,,0,110.00201409326316,0,1.3498744197180995e-59,0,110.00201409326316,110.00201409326316,,0,5.624840139986148,0,6.902444362094532e-61,0,5.624840139986148,5.624840139986148,,,,,,,,5.6103391475002145,5.610339147500207,
605.0668743920177,375,,201.28135913689206,8252.634240091436,0,8252.634240091436,416.79551151455314,425.2186540488346,,,,,,,,360.70950533374236,,,,,,,,30.762381529420225,30.762381529420225,30.762381529420225,4,,,,,,29.40940922651066
605.0668743920177,400,0,,,,,,,0,110.00260635073698,0,5.4974270844863606e-59,0,110.00260635073698,110.00260635073698,,0,5.595942859401999,0,2.796596267949109e-60,0,5.595942859401999,5.595942859401999,,,,,,,,5.576849821835278,5.576849821835271,
605.0668743920177,425,,195.8107023618591,8279.524119178768,0,8279.524119178768,416.8638882220617,425.2186540488346,,,,,,,,359.99775198490795,,,,,,,,29.05239292773399,29.05239292773399,29.05239292773399,4,,,,,,27.789337260212903
605.0668743920177,450,0,,,,,,,0,110.00329426428621,0,1.9793030793239267e-58,0,110.00329426428621,110.00329426428621,,0,5.5579213868138115,0,1.0000437704284663e-59,0,5.5579213868138115,5.5579213868138115,,,,,,,,5.540448456093459,5.5404484560934515,
605.0668743920177,475,,190.76045642597907,8305.662382875073,0,8305.662382875073,416.9299506384856,425.2186540488346,,,,,,,,359.29147357778805,,,,,,,,27.452818087591368,27.452818087591368,27.452818087591368,4,,,,,,26.273355727507123
605.0668743920177,500,0,,,,,,,0,110.00410696916698,0,6.381001607808946e-58,0,110.00410696916698,110.00410696916698,,0,5.5231258480568615,0,3.20379628430239e-59,0,5.5231258480568615,5.5231258480568615,,,,,,,,5.507118382523389,5.507118382523382,
605.0668743920177,525,,186.07559782017066,8330.97561048239,0,8330.97561048239,416.99355249927885,425.2186540488346,,,,,,,,358.58956790300556,,,,,,,,25.956590415572236,25.956590415572236,25.956590415572236,4,,,,,,24.854745279424662
605.0668743920177,550,0,,,,,,,0,110.00509286583193,0,1.86185165978981e-57,0,110.00509286583193,110.00509286583193,,0,5.491252650655767,0,9.294022299875011e-59,0,5.491252650655767,5.491252650655767,,,,,,,,5.476569451782648,5.476569451782641,
605.0668743920177,575,,181.70920807380764,8355.417592962696,0,8355.417592962696,417.05461782521184,425.2186540488346,,,,,,,,357.8916645168596,,,,,,,,24.55679067657161,24.55679067657161,24.55679067657161,4,,,,,,23.526908428285367
605.0668743920177,600,0,,,,,,,0,110.0063255592267,0,4.9616237819206257e-57,0,110.0063255592267,110.0063255592267,,0,5.462025772653868,0,2.4635416948339092e-58,0,5.462025772653868,5.462025772653868,,,,,,,,5.448538529718937,5.44853852971893,
605.0668743920177,625,,177.62074510966517,8378.864072476257,0,8378.864072476257,417.1128778774944,425.2186540488346,,,,,,,,357.1974275982339,,,,,,,,23.246663032839308,23.246663032839308,23.246663032839308,4,,,,,,22.28338173240354
605.0668743920177,650,0,,,,,,,0,110.00790954985773,0,1.2170052012927717e-56,0,110.00790954985773,110.00790954985773,,0,5.43519599086896,0,6.012896543530128e-58,0,5.43519599086896,5.43519599086896,,,,,,,,5.422787933803322,5.422787933803315,
605.0668743920177,675,,173.77882923785666,8401.628000136441,0,8401.628000136441,417.169146253699,425.2186540488346,,,,,,,,356.50655201262015,,,,,,,,22.019641515036028,22.019641515036028,22.019641515036028,4,,,,,,21.11792003239293
605.0668743920177,700,0,,,,,,,0,110.00997581478391,0,2.7659988298362237e-56,0,110.00997581478391,110.00997581478391,,0,5.4105380241816485,0,1.360380432122562e-57,0,5.4105380241816485,5.4105380241816485,,,,,,,,5.3991031044168825,5.399103104416875,
605.0668743920177,725,,170.14986366612342,8423.249914395281,0,8423.249914395281,417.2223240975984,425.2186540488346,,,,,,,,355.81876037980686,,,,,,,,20.869404943917687,20.869404943917687,20.869404943917687,4,,,,,,20.0244506748175
605.0668743920177,750,0,,,,,,,0,110.01268845997068,0,5.858999929225584e-56,0,110.01268845997068,110.01268845997068,,0,5.38784926830624,0,2.869433419325128e-57,0,5.38784926830624,5.38784926830624,,,,,,,,5.377291209412307,5.3772912094122995,
605.0668743920177,775,,166.7139421726568,8444.269189755314,0,8444.269189755314,417.2737716370933,425.2186540488346,,,,,,,,355.13379991221694,,,,,,,,19.789904717380807,19.789904717380807,19.789904717380807,4,,,,,,18.997265462282257
605.0668743920177,800,0,,,,,,,0,110.01622971983028,0,1.1625601475931036e-55,0,110.01622971983028,110.01622971983028,,0,5.366947202949356,0,5.671344081027487e-57,0,5.366947202949356,5.366947202949356,,,,,,,,5.357179247771586,5.357179247771579,
605.0668743920177,825,,163.43916626378117,8464.126308803596,0,8464.126308803596,417.3221514917655,425.2186540488346,,,,,,,,354.45143995745445,,,,,,,,18.775445028785384,18.775445028785384,18.775445028785384,4,,,,,,18.030939484355883
605.0668743920177,850,0,,,,,,,0,110.02079730641265,0,2.1705874334120902e-55,0,110.02079730641265,110.02079730641265,,0,5.34766879578816,0,1.055035317900863e-56,0,5.34766879578816,5.34766879578816,,,,,,,,5.338613144073881,5.338613144073874,
605.0668743920177,875,,160.31061703621242,8483.510472820235,0,8483.510472820235,417.3691713315195,425.2186540488346,,,,,,,,353.77146930004676,,,,,,,,17.82071921915616,17.82071921915616,17.82071921915616,4,,,,,,17.12055085815325
605.0668743920177,900,0,,,,,,,0,110.0265856170039,0,3.828617498388931e-55,0,110.0265856170039,110.0265856170039,,0,5.329868505157933,0,1.8546451940253695e-56,0,5.329868505157933,5.329868505157933,,,,,,,,5.321439762306639,5.321439762306632,
605.0668743920177,925,,157.29678640488152,8502.127499010854,0,8502.127499010854,417.41413840440015,425.2186540488346,,,,,,,,353.0936918783586,,,,,,,,16.919282848620185,16.919282848620185,16.919282848620185,4,,,,,,16.260073800203884
605.0668743920177,950,0,,,,,,,0,110.03377214074287,0,6.402676504668023e-55,0,110.03377214074287,110.03377214074287,,0,5.3133846637553175,0,3.091767416950421e-56,0,5.3133846637553175,5.3133846637553175,,,,,,,,5.755017837485486,5.755017837485478,
605.0668743920177,975,,75.94026720785627,8661.61597318422,0,8661.61597318422,417.7918235084153,425.2186540488346,,,,,,,,80.4512596102833,,,,,,,,7.132262374251297,7.132262374251297,7.132262374251297,4,,,,,,6.963768048755014
605.0668743920177,1000,0,,,,,,,0,110.04380660947713,0,9.40649430647885e-55,0,110.04380660947713,110.04380660947713,,0,6.277293121485364,0,5.365801477306011e-56,0,6.277293121485364,6.277293121485364,,,,,,,,6.277293121485372,6.277293121485364,
805.7990968618972,0,0,,,,,,,0,110,0,0,0,110,110,,0,5.778858799058861,0,0,0,5.778858799058861,5.778858799058861,,,,,,,,5.77885961442167,5.77885961442167,
805.7990968618972,25,,327.31751017244585,10569.779336712745,0,10569.779336712747,421.46184756252694,425.2186540488346,,,,,,,,365.76288453834445,,,,,,,,38.93032866361017,38.93032866361017,38.93032866361017,4,,,,,,37.537505595030154
805.7990968618972,50,0,,,,,,,0,110.00000067038702,0,2.261548758677674e-78,0,110.00000067038702,110.00000067038702,,0,5.778858834277697,0,1.1881064494168292e-79,0,5.778858834277697,5.778858834277697,,,,,,,,5.766480044686251,5.766480044686243,
805.7990968618972,75,,315.17903872099146,10424.917515450765,0,10424.917515450765,421.2284526644651,425.2186540488346,,,,,,,,365.0274586933942,,,,,,,,37.83832583662286,37.83832583662286,37.83832583662286,4,,,,,,36.471049769977526
805.7990968618972,100,0,,,,,,,0,110.00000261855577,0,8.304968609639016e-77,0,110.00000261855577,110.00000261855577,,0,5.754154276411911,0,4.344369954820321e-78,0,5.754154276411911,5.754154276411911,,,,,,,,5.741620576042339,5.741620576042331,
805.7990968618972,125,,302.555384312211,10269.392166815267,0,10269.392166815267,420.97084810933126,425.2186540488346,,,,,,,,364.29646801192445,,,,,,,,36.730577225143065,36.730577225143065,36.730577225143065,4,,,,,,35.388847427614905
805.7990968618972,150,0,,,,,,,0,110.00000632172895,0,1.5327590863765275e-75,0,110.00000632172895,110.00000632172895,,0,5.7291415516892314,0,7.983084787109096e-77,0,5.7291415516892314,5.7291415516892314,,,,,,,,5.7164323285496215,5.7164323285496135,
805.7990968618972,175,,289.49524183144524,10101.412802062,0,10101.412802062,420.684075827748,425.2186540488346,,,,,,,,363.5686136725049,,,,,,,,35.604152816566284,35.604152816566284,35.604152816566284,4,,,,,,34.28794418478361
805.7990968618972,200,0,,,,,,,0,110.00001237494283,0,1.8955367749799414e-74,0,110.00001237494283,110.00001237494283,,0,5.703779681405939,0,9.828839023795565e-76,0,5.703779681405939,5.703779681405939,,,,,,,,5.690864648614998,5.69086464861499,
805.7990968618972,225,,276.0441781375186,9918.717176279186,0,9918.717176279186,420.3616204282074,425.2186540488346,,,,,,,,362.8439375866834,,,,,,,,34.45541603837785,34.45541603837785,34.45541603837785,4,,,,,,33.16466605731489
805.7990968618972,250,0,,,,,,,0,110.00002153248751,0,1.767064828912684e-73,0,110.00002153248751,110.00002153248751,,0,5.678008443244762,0,9.121279140262536e-75,0,5.678008443244762,5.678008443244762,,,,,,,,5.664847226921623,5.664847226921616,
805.7990968618972,275,,262.23653983846776,9718.358835287005,0,9718.358835287005,419.994654443613,425.2186540488346,,,,,,,,362.1224889344044,,,,,,,,33.27973039906374,33.27973039906374,33.27973039906374,4,,,,,,32.01431638640565
805.7990968618972,300,0,,,,,,,0,110.00003479690557,0,1.3245154334571264e-72,0,110.00003479690557,110.00003479690557,,0,5.651747564530771,0,6.8052950065387775e-74,0,5.651747564530771,5.651747564530771,,,,,,,,5.638285446764263,5.638285446764256,
805.7990968618972,325,,248.08395801288196,9496.379967283043,0,9496.379967283043,419.5708069255379,425.2186540488346,,,,,,,,361.404326165819,,,,,,,,32.0710305683358,32.0710305683358,32.0710305683358,4,,,,,,30.83073018923983
805.7990968618972,350,0,,,,,,,0,110.00005358379592,0,8.315276928434689e-72,0,110.00005358379592,110.00005358379592,,0,5.624888269162031,0,4.252043715047428e-73,0,5.624888269162031,5.624888269162031,,,,,,,,5.610427843991258,5.610427843991251,
805.7990968618972,375,,201.26761057503037,8252.378011128785,0,8252.378011128785,416.7948579298285,425.2186540488346,,,,,,,,360.6894403372335,,,,,,,,30.769216353226,30.769216353226,30.769216353226,4,,,,,,29.41707548442372
805.7990968618972,400,0,,,,,,,0,110.0000920516394,0,4.501131660134312e-71,0,110.0000920516394,110.0000920516394,,0,5.596043534679788,0,2.289864331532777e-72,0,5.596043534679788,5.596043534679788,,,,,,,,5.576972141093737,5.57697214109373,
805.7990968618972,425,,195.7917069483014,8279.19650200751,0,8279.19650200751,416.86305768163845,425.2186540488346,,,,,,,,359.977691684948,,,,,,,,29.0612545271062,29.0612545271062,29.0612545271062,4,,,,,,27.799229497878798
805.7990968618972,450,0,,,,,,,0,110.00014200874256,0,2.1541814844362155e-70,0,110.00014200874256,110.00014200874256,,0,5.558032821353555,0,1.0884541760588836e-71,0,5.558032821353555,5.558032821353555,,,,,,,,5.540586456733314,5.5405864567333065,
805.7990968618972,475,,190.73225075203993,8305.247632334282,0,8305.247632334282,416.92890547265904,425.2186540488346,,,,,,,,359.2714238478039,,,,,,,,27.464181047463,27.464181047463,27.464181047463,4,,,,,,26.286039521684927
805.7990968618972,500,0,,,,,,,0,110.00020618169039,0,9.22151206657825e-70,0,110.00020618169039,110.00020618169039,,0,5.523252497989228,0,4.63024037180795e-71,0,5.523252497989228,5.523252497989228,,,,,,,,5.507279065283112,5.507279065283105,
805.7990968618972,525,,186.0318572230153,8330.449956656492,0,8330.449956656492,416.99223547792906,425.2186540488346,,,,,,,,358.56953240332405,,,,,,,,25.97116927812783,25.97116927812783,25.97116927812783,4,,,,,,24.871085093416127
805.7990968618972,550,0,,,,,,,0,110.00028807461099,0,3.566585438235704e-69,0,110.00028807461099,110.00028807461099,,0,5.491401845795973,0,1.780500233365943e-70,0,5.491401845795973,5.491401845795973,,,,,,,,5.476763814694851,5.476763814694844,
805.7990968618972,575,,181.64113526128057,8354.74542683196,0,8354.74542683196,417.0529430390325,425.2186540488346,,,,,,,,357.8716473581015,,,,,,,,24.575652472494937,24.575652472494937,24.575652472494937,4,,,,,,23.548189034859433
805.7990968618972,600,0,,,,,,,0,110.00039225745618,0,1.257233849257728e-68,0,110.00039225745618,110.00039225745618,,0,5.4622087885276995,0,6.242953901998094e-70,0,5.4622087885276995,5.4622087885276995,,,,,,,,5.448782620575565,5.448782620575558,
805.7990968618972,625,,177.51839940241535,8378.032433145872,0,8378.032433145872,417.1108167118813,425.2186540488346,,,,,,,,357.17743335371557,,,,,,,,23.271342924550424,23.271342924550424,23.271342924550424,4,,,,,,22.311427125404123
805.7990968618972,650,0,,,,,,,0,110.00052480074596,0,4.069814497098459e-68,0,110.00052480074596,110.00052480074596,,0,5.43542884344373,0,2.0110074151977493e-69,0,5.43542884344373,5.43542884344373,,,,,,,,5.4231035355801795,5.423103535580172,
805.7990968618972,675,,173.6274100104602,8400.262095534255,0,8400.262095534255,417.16577815400285,425.2186540488346,,,,,,,,356.4865860455748,,,,,,,,22.05225217088031,22.05225217088031,22.05225217088031,4,,,,,,21.155159152401666
805.7990968618972,700,0,,,,,,,0,110.00069382458393,0,1.217840815258128e-67,0,110.00069382458393,110.00069382458393,,0,5.410842312808759,0,5.99045731836239e-69,0,5.410842312808759,5.410842312808759,,,,,,,,5.399517944020707,5.3995179440207,
805.7990968618972,725,,169.9397376476847,8421.71312242134,0,8421.71312242134,417.21855301448295,425.2186540488346,,,,,,,,355.7988285761525,,,,,,,,20.912689860221917,20.912689860221917,20.912689860221917,4,,,,,,20.074045790770185
805.7990968618972,750,0,,,,,,,0,110.00091086072497,0,3.388239210561606e-67,0,110.00091086072497,110.00091086072497,,0,5.388251509079521,0,1.659684896841104e-68,0,5.388251509079521,5.388251509079521,,,,,,,,5.37783818883439,5.3778381888343825,
805.7990968618972,775,,166.42936837008895,8442.068095292674,0,8442.068095292674,417.2683955742081,425.2186540488346,,,,,,,,355.113909087448,,,,,,,,19.847279603738343,19.847279603738343,19.847279603738343,4,,,,,,19.062985229905507
805.7990968618972,800,0,,,,,,,0,110.00119097647256,0,8.809265415294268e-67,0,110.00119097647256,110.00119097647256,,0,5.3674787086351134,0,4.298457510830116e-68,0,5.3674787086351134,5.3674787086351134,,,,,,,,5.357895321581834,5.357895321581827,
805.7990968618972,825,,163.07634572468652,8461.424281872329,0,8461.424281872329,417.3155809662998,425.2186540488346,,,,,,,,354.43159833126106,,,,,,,,18.850941476320884,18.850941476320884,18.850941476320884,4,,,,,,18.11718561818674
805.7990968618972,850,0,,,,,,,0,110.00155409218401,0,2.1500678027070255e-66,0,110.00155409218401,110.00155409218401,,0,5.348363749909789,0,1.0453802031023774e-67,0,5.348363749909789,5.348363749909789,,,,,,,,5.339536994013416,5.339536994013409,
805.7990968618972,875,,159.8631811914514,8479.803335557548,0,8479.803335557548,417.36019479752787,425.2186540488346,,,,,,,,353.7516871262274,,,,,,,,17.918884931428295,17.918884931428295,17.918884931428295,4,,,,,,17.23211607390749
805.7990968618972,900,0,,,,,,,0,110.0020258624993,0,4.94611446340716e-66,0,110.0020258624993,110.0020258624993,,0,5.330762187127006,0,2.3969158520490008e-67,0,5.330762187127006,5.330762187127006,,,,,,,,5.322609036563579,5.322609036563572,
805.7990968618972,925,,156.77117718355208,8497.41883631074,0,8497.41883631074,417.4027829259281,425.2186540488346,,,,,,,,353.07398213083314,,,,,,,,17.044979316259344,17.044979316259344,17.044979316259344,4,,,,,,16.40197728389728
805.7990968618972,950,0,,,,,,,0,110.00263856104367,0,1.076341849169487e-65,0,110.00263856104367,110.00263856104367,,0,5.314510388678984,0,5.200084301620515e-67,0,5.314510388678984,5.314510388678984,,,,,,,,5.7571281295481755,5.7571281295481675,
805.7990968618972,975,,75.53941200291881,8658.958313043906,0,8658.958313043906,417.78563838581636,425.2186540488346,,,,,,,,80.45137483696773,,,,,,,,7.223040998133115,7.223040998133115,7.223040998133115,4,,,,,,7.0659270323455985
805.7990968618972,1000,0,,,,,,,0,110.00354153365016,0,1.926073064326484e-65,0,110.00354153365016,110.00354153365016,,0,6.280222209227175,0,1.0996161274932409e-66,0,6.280222209227175,6.280222209227175,,,,,,,,6.280222209227183,6.280222209227175,
1006.5307808868861,0,0,,,,,,,0,110,0,0,0,110,110,,0,5.778857755951573,0,0,0,5.778857755951573,5.778857755951573,,,,,,,,5.778857867547268,5.778857867547268,
1006.5307808868861,25,,327.3174082518928,10569.778682385178,0,10569.77868238518,421.46184652217585,425.2186540488346,,,,,,,,365.76323584957623,,,,,,,,38.9303400516161,38.9303400516161,38.9303400516161,4,,,,,,37.5375192784457
1006.5307808868861,50,0,,,,,,,0,109.99999947643317,0,2.4368188482285156e-91,0,109.99999947643317,109.99999947643317,,0,5.778857728445953,0,1.2801845000849397e-92,0,5.778857728445953,5.778857728445953,,,,,,,,5.766479158020746,5.766479158020738,
1006.5307808868861,75,,315.17873218143484,10424.917243701699,0,10424.917243701699,421.228452220797,425.2186540488346,,,,,,,,365.0278104818159,,,,,,,,37.8383537591439,37.8383537591439,37.8383537591439,4,,,,,,36.47108333007651
1006.5307808868861,100,0,,,,,,,0,109.99999902740917,0,1.1319202505415253e-89,0,109.99999902740917,109.99999902740917,,0,5.754153481652567,0,5.921129916540845e-91,0,5.754153481652567,5.754153481652567,,,,,,,,5.741620087027142,5.741620087027134,
1006.5307808868861,125,,302.55485962305727,10269.391584047637,0,10269.391584047637,420.9708471300442,425.2186540488346,,,,,,,,364.29682054261406,,,,,,,,36.730628812039924,36.730628812039924,36.730628812039924,4,,,,,,35.38890894383394
1006.5307808868861,150,0,,,,,,,0,109.9999986649585,0,2.63934678420293e-88,0,109.9999986649585,109.9999986649585,,0,5.72914115402021,0,1.374653678602716e-89,0,5.72914115402021,5.72914115402021,,,,,,,,5.716432354435627,5.716432354435619,
1006.5307808868861,175,,289.49447540202266,10101.411760004883,0,10101.411760004883,420.68407402040964,425.2186540488346,,,,,,,,363.5689671486914,,,,,,,,35.60423786782911,35.60423786782911,35.60423786782911,4,,,,,,34.288044698638885
1006.5307808868861,200,0,,,,,,,0,109.99999841415375,0,4.119057105202389e-87,0,109.99999841415375,109.99999841415375,,0,5.7037798002256705,0,2.1358359137581955e-88,0,5.7037798002256705,5.7037798002256705,,,,,,,,5.690865350459884,5.690865350459876,
1006.5307808868861,225,,276.0431428146445,9918.715488022233,0,9918.715488022233,420.36161739589653,425.2186540488346,,,,,,,,362.84429220727736,,,,,,,,34.45554799207139,34.45554799207139,34.45554799207139,4,,,,,,33.16482057434246
1006.5307808868861,250,0,,,,,,,0,109.99999832122586,0,4.840343317232025e-86,0,109.99999832122586,109.99999832122586,,0,5.678009245357833,0,2.4985013204901257e-87,0,5.678009245357833,5.678009245357833,,,,,,,,5.66484883079395,5.664848830793943,
1006.5307808868861,275,,262.23519560641955,9718.356267862973,0,9718.356267862973,419.99464964849415,425.2186540488346,,,,,,,,362.1228448908424,,,,,,,,33.27992794534299,33.27992794534299,33.27992794534299,4,,,,,,32.01454573194587
