time,Pressure drop - total,Pressure drop - gravity,Pressure drop - friction,Total mass - gas,Total mass - oil,Total mass - total,Total volume - gas,Total volume - oil,Total volume - total
[s],[Pa],[Pa],[Pa],[kg],[kg],[kg],[m³],[m³],[m³]
0,52.678084479607065,0,52.678084479607065,0,19197.475622320322,19197.475622320322,0,20.106192982974683,20.106192982974683
12.15529932696051,49.25818884872022,0,49.25818884872022,0,19201.984408516528,19201.984408516528,0,20.106192982974683,20.106192982974683
24.15228820077853,49.73654528159161,0,49.73654528159161,0,19202.75850475981,19202.75850475981,0,20.106192982974683,20.106192982974683
36.66832333725657,49.977318906925184,0,49.977318906925184,0,19202.548486958018,19202.548486958018,0,20.106192982974683,20.106192982974683
49.159419495722965,50.0578116707013,0,50.0578116707013,0,19201.93272850888,19201.93272850888,0,20.106192982974683,20.106192982974683
61.63991557925221,50.08104237026638,0,50.08104237026638,0,19201.2106202117,19201.2106202117,0,20.106192982974683,20.106192982974683
74.11708416662422,50.08076299039103,0,50.08076299039103,0,19200.489368175105,19200.489368175105,0,20.106192982974683,20.106192982974683
86.59364558366204,50.07621160443663,0,50.07621160443663,0,19199.81580926771,19199.81580926771,0,20.106192982974683,20.106192982974683
99.07088617969038,50.069465977756195,0,50.069465977756195,0,19199.18855548546,19199.18855548546,0,20.106192982974683,20.106192982974683
111.54883536141945,50.062517068490244,0,50.062517068490244,0,19198.605487354725,19198.605487354725,0,20.106192982974683,20.106192982974683
124.0274960743665,50.05617167556094,0,50.05617167556094,0,19198.062539794417,19198.062539794417,0,20.106192982974683,20.106192982974683
136.50680662709001,50.05013372807126,0,50.05013372807126,0,19197.554089041958,19197.554089041958,0,20.106192982974683,20.106192982974683
148.98665739451178,50.044846899637825,0,50.044846899637825,0,19197.078138687964,19197.078138687964,0,20.106192982974683,20.106192982974683
161.46701913494928,50.04017890282438,0,50.04017890282438,0,19196.632923763216,19196.632923763216,0,20.106192982974683,20.106192982974683
173.9478656358251,50.036313686648576,0,50.036313686648576,0,19196.21057081784,19196.21057081784,0,20.106192982974683,20.106192982974683
186.42902193352305,50.0328534818562,0,50.0328534818562,0,19195.811067006576,19195.811067006576,0,20.106192982974683,20.106192982974683
198.91049299072438,50.02974992521719,0,50.02974992521719,0,19195.4324008025,19195.4324008025,0,20.106192982974683,20.106192982974683
211.39224005155066,50.02693941414693,0,50.02693941414693,0,19195.07293850858,19195.07293850858,0,20.106192982974683,20.106192982974683
223.87423251604687,50.02437772225612,0,50.02437772225612,0,19194.731274316247,19194.731274316247,0,20.106192982974683,20.106192982974683
236.3564447004165,50.022022072138384,0,50.022022072138384,0,19194.40622859207,19194.40622859207,0,20.106192982974683,20.106192982974683
248.83885571184325,50.019843115019526,0,50.019843115019526,0,19194.09675289296,19194.09675289296,0,20.106192982974683,20.106192982974683
261.3214476504416,50.01781239675478,0,50.01781239675478,0,19193.80195991041,19193.80195991041,0,20.106192982974683,20.106192982974683
273.8042060111152,50.01591459253968,0,50.01591459253968,0,19193.52103528828,19193.52103528828,0,20.106192982974683,20.106192982974683
286.2871177138087,50.0141318684183,0,50.0141318684183,0,19193.253258695077,19193.253258695077,0,20.106192982974683,20.106192982974683
298.7701716872933,50.01245424630089,0,50.01245424630089,0,19192.997967154413,19192.997967154413,0,20.106192982974683,20.106192982974683
311.2533577672277,50.010869785561596,0,50.010869785561596,0,19192.754552077866,19192.754552077866,0,20.106192982974683,20.106192982974683
323.73666709816587,50.00936893803614,0,50.00936893803614,0,19192.522465528367,19192.522465528367,0,20.106192982974683,20.106192982974683
336.2200918798047,50.00683186500388,0,50.00683186500388,0,19192.300974174595,19192.300974174595,0,20.106192982974683,20.106192982974683
348.70361325496583,50.00485700386823,0,50.00485700386823,0,19192.091415835675,19192.091415835675,0,20.106192982974683,20.106192982974683
361.18728208232534,50.00322341822436,0,50.00322341822436,0,19191.892865330297,19191.892865330297,0,20.106192982974683,20.106192982974683
373.67107977845467,50.00150480060472,0,50.00150480060472,0,19191.710949840424,19191.710949840424,0,20.106192982974683,20.106192982974683
386.15514729485886,50.00045289110586,0,50.00045289110586,0,19191.531610425707,19191.531610425707,0,20.106192982974683,20.106192982974683
398.63915389376314,49.99941131085251,0,49.99941131085251,0,19191.36116028762,19191.36116028762,0,20.106192982974683,20.106192982974683
411.12324778639055,49.99843273324351,0,49.99843273324351,0,19191.19895127837,19191.19895127837,0,20.106192982974683,20.106192982974683
423.60741721735604,49.99751465497793,0,49.99751465497793,0,19191.04454844006,19191.04454844006,0,20.106192982974683,20.106192982974683
436.09165536501433,49.99665377071954,0,49.99665377071954,0,19190.89756061277,19190.89756061277,0,20.106192982974683,20.106192982974683
448.5759562147213,49.99584454705994,0,49.99584454705994,0,19190.75763252042,19190.75763252042,0,20.106192982974683,20.106192982974683
461.06031437565935,49.99508336012536,0,49.99508336012536,0,19190.6244355989,19190.6244355989,0,20.106192982974683,20.106192982974683
473.54472497068207,49.99436700918016,0,49.99436700918016,0,19190.497655445397,19190.497655445397,0,20.106192982974683,20.106192982974683
486.02918332440487,49.99368965804771,0,49.99368965804771,0,19190.377025913956,19190.377025913956,0,20.106192982974683,20.106192982974683
498.51368562026255,49.99305002334127,0,49.99305002334127,0,19190.26227598069,19190.26227598069,0,20.106192982974683,20.106192982974683
510.9982280622173,49.992445767852125,0,49.992445767852125,0,19190.15315261111,19190.15315261111,0,20.106192982974683,20.106192982974683
523.4828070348236,49.99187458501936,0,49.99187458501936,0,19190.049418326715,19190.049418326715,0,20.106192982974683,20.106192982974683
