time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Pa],[Pa],[Pa]
0,0,0,0,0,0.22,80,80,0
100.0393696551996,0,106.56492577734635,106.56492577734635,106.56492577734635,0.22,341.49487449085404,80.43151216627435,260.46870757721234
203.40585117332816,0,108.5970722731032,108.5970722731032,108.5970722731032,0.22,348.6297968465588,80.44435703358434,267.57391298514676
300.14383410271785,0,109.59564579191512,109.59564579191512,109.59564579191512,0.22,351.760350850313,80.44918488647916,270.69205070320845
403.92295187123915,0,109.89128940347143,109.89128940347143,109.89128940347143,0.22,352.7219938520965,80.45081448024266,271.6495183138396
500.81504249093945,0,109.96680265949422,109.96680265949422,109.96680265949422,0.22,352.9669977155456,80.45121624874842,271.8934831341477
604.6378586037297,0,109.9909781589305,109.9909781589305,109.9909781589305,0.22,353.0458352752442,80.45135082411828,271.9717856120245
701.5418008002382,0,109.99728497017352,109.99728497017352,109.99728497017352,0.22,353.0659208303676,80.45138164332361,271.99197293463135
805.3682378871791,0,109.99925428428179,109.99925428428179,109.99925428428179,0.22,353.0721533572249,80.45139035067281,271.99818744686286
902.2731265710809,0,109.99978831829962,109.99978831829962,109.99978831829962,0.22,353.07382960871274,80.45139277110044,271.9998876885537
1006.0998575072186,0,109.9999424798637,109.9999424798637,109.9999424798637,0.22,353.0743297300254,80.451393422631,272.0003636131753
1033.7869896484412,0,109.99995947812876,109.99995947812876,109.99995947812876,0.22,353.07438343296207,80.45139348794655,272.000415063157
