time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
108.40974739225719,40,10,0,0,0,10,0,10,85.51235421734353
215.05479694997214,40,10,0,0,0,10,0,10,85.46941277257739
316.71812821445434,40,10,0,0,0,10,0,10,84.68908780464537
413.64411550755665,40,10,0,0,0,10,0,10,84.11378615938344
518.2822431067425,40,10,0,0,0,10,0,10,83.93869006760099
611.4885381789737,40,10,0,0,0,10,0,10,83.40567839007082
704.2188921325995,40,10,0,0,0,10,0,10,83.02556154294945
826.5821639558374,40,10,0,0,0,10,0,10,82.90705130656315
918.019056957259,40,10,0,0,0,10,0,10,82.71485279737723
1008.829333677764,40,10,0,0,0,10,0,10,82.81854139449983
1039.31632661002,40,10,0,0,0,10,0,10,82.84475505633726
