time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
100.03936965519853,40,0,110,0,0,0,110,110,353.9621493571941
203.4058511733249,40,0,110,0,0,0,110,110,361.26663966876805
300.1438341027157,40,0,110,0,0,0,110,110,364.43148598254544
403.92295187123705,40,0,110,0,0,0,110,110,365.4061467279599
500.8150424909374,40,0,110,0,0,0,110,110,365.6544316521563
604.6378586037276,40,0,110,0,0,0,110,110,365.73424318013497
701.541800800236,40,0,110,0,0,0,110,110,365.75463700614586
805.368237887177,40,0,110,0,0,0,110,110,365.76098481786323
902.2731265710787,40,0,110,0,0,0,110,110,365.7626841230746
1006.0998575072169,40,0,110,0,0,0,110,110,365.7631911897105
1033.7869896484397,40,0,110,0,0,0,110,110,365.7632456249807
