time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
105.46161306707188,40.87884677555894,0,83.23812166781292,0,0,0,83.23812166781292,83.23812166781292,252.59722743030474
203.6280715308096,41.696900596090074,0,86.51885298595704,0,0,0,86.51885298595704,86.51885298595704,264.51780070037756
306.64390865399156,42.555365905449946,0,89.96102405152087,0,0,0,89.96102405152087,89.96102405152087,277.15206272791215
406.6855256546799,43.38904604712235,0,93.3029058599327,0,0,0,93.3029058599327,93.3029058599327,291.0341361000651
504.0881073111532,44.20073422759293,0,96.55611706241567,0,0,0,96.55611706241567,96.55611706241567,305.1517459772561
606.3126267743415,45.052605223119485,0,99.96991003127872,0,0,0,99.96991003127872,99.96991003127872,320.5376407858344
706.0168054229752,45.8834733785248,0,103.29913093613062,0,0,0,103.29913093613062,103.29913093613062,336.06372465426796
803.4306063493308,46.69525505291108,0,106.55141471049808,0,0,0,106.55141471049808,106.55141471049808,351.5163917050015
905.5415193579857,47.546179327983225,0,109.96009750314758,0,0,0,109.96009750314758,109.96009750314758,367.7560640952287
1005.486553720181,48.37905461433485,0,113.29632135625768,0,0,0,113.29632135625768,113.29632135625768,384.2433030578459
1018.6528134515859,48.4887734454299,0,113.73580870347251,0,0,0,113.73580870347251,113.73580870347251,386.4578956390924
