time,Acc. volume - continuous gas,Acc. volume - continuous oil,Acc. volume - bubbles,Acc. volume - droplets,Acc. volume - total gas,Acc. volume - total liquid,Acc. volume - total,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,MF - continuous gas,MF - continuous oil,MF - bubbles,MF - droplets,MF - total gas,MF - total oil,Pressure,Std. VFR - total gas,Std. VFR - total oil,Temperature - gas,Temperature - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil
[s],[?],[?],[?],[?],[?],[?],[?],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[?],[-],[-],[?],[?],[Bar],[?],[?],[C],[C],[?],[?],[-],[-],[-],[-]
0,0,0,0,0,0,0,0,0.7835117675210199,0,46.00000000000001,0,0,0,46.00000000000001,46.00000000000001,0,1,0,0,0,1,80,2127169.034134631,0,0.7835117675210199,0.7835117675210199,0,1,0,0,0,1
10.598572005253558,0,0.5266778578791029,0,0,0,0.5266778578791029,0.5266778578791029,0.7230667729721745,0,45.69673892507884,0,0,0,45.69673892507884,45.69673892507884,0,1,0,0,0,1,80,2113145.3913557027,0,0.7230667729721745,0.7230667729721745,0,1,0,0,0,1
20.980225939232277,0,1.0463980742570405,0,0,0,1.0463980742570405,1.0463980742570405,0.7179075235462733,0,46.03712122185042,0,0,0,46.03712122185042,46.03712122185042,0,1,0,0,0,1,80,2128885.6235613576,0,0.7179075235462733,0.7179075235462733,0,1,0,0,0,1
31.94214748779222,0,1.5960409358018701,0,0,0,1.5960409358018701,1.5960409358018701,0.725217288428496,0,46.107793502082295,0,0,0,46.107793502082295,46.107793502082295,0,1,0,0,0,1,80,2132153.708041378,0,0.725217288428496,0.725217288428496,0,1,0,0,0,1
42.88785180420189,0,2.1451968992496777,0,0,0,2.1451968992496777,2.1451968992496777,0.734788086341382,0,46.131784723908886,0,0,0,46.131784723908886,46.131784723908886,0,1,0,0,0,1,80,2133263.129436173,0,0.734788086341382,0.734788086341382,0,1,0,0,0,1
53.82730324472486,0,2.6940659473721924,0,0,0,2.6940659473721924,2.6940659473721924,0.7433340231083321,0,46.130985905964145,0,0,0,46.130985905964145,46.130985905964145,0,1,0,0,0,1,80,2133226.1898536524,0,0.7433340231083321,0.7433340231083321,0,1,0,0,0,1
64.76609796397096,0,3.242809541279991,0,0,0,3.242809541279991,3.242809541279991,0.750595978429601,0,46.120617855807566,0,0,0,46.120617855807566,46.120617855807566,0,1,0,0,0,1,80,2132746.742131099,0,0.750595978429601,0.750595978429601,0,1,0,0,0,1
75.70656611117955,0,3.7915287078640163,0,0,0,3.7915287078640163,3.7915287078640163,0.756732172685247,0,46.10932014514845,0,0,0,46.10932014514845,46.10932014514845,0,1,0,0,0,1,80,2132224.3042991282,0,0.756732172685247,0.756732172685247,0,1,0,0,0,1
86.64902670145686,0,4.340242689272182,0,0,0,4.340242689272182,4.340242689272182,0.762071847136724,0,46.098583252923326,0,0,0,46.098583252923326,46.098583252923326,0,1,0,0,0,1,80,2131727.8002846907,0,0.762071847136724,0.762071847136724,0,1,0,0,0,1
97.59344744122424,0,4.888963370727938,0,0,0,4.888963370727938,4.888963370727938,0.7668705864276149,0,46.089177136329745,0,0,0,46.089177136329745,46.089177136329745,0,1,0,0,0,1,80,2131292.835068401,0,0.7668705864276149,0.7668705864276149,0,1,0,0,0,1
108.53959063357541,0,5.437693966651147,0,0,0,5.437693966651147,5.437693966651147,0.7712967546939353,0,46.08117805017522,0,0,0,46.08117805017522,46.08117805017522,0,1,0,0,0,1,80,2130922.9348864597,0,0.7712967546939353,0.7712967546939353,0,1,0,0,0,1
119.48717915888729,0,5.9864343769463355,0,0,0,5.9864343769463355,5.9864343769463355,0.7754533076465009,0,46.074435127913496,0,0,0,46.074435127913496,46.074435127913496,0,1,0,0,0,1,80,2130611.123246575,0,0.7754533076465009,0.7754533076465009,0,1,0,0,0,1
130.4359566528474,0,6.535183287151409,0,0,0,6.535183287151409,6.535183287151409,0.7794014297279546,0,46.06873671102462,0,0,0,46.06873671102462,46.06873671102462,0,1,0,0,0,1,80,2130347.6124650617,0,0.7794014297279546,0.7794014297279546,0,1,0,0,0,1
