time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,Wall temperature - inner surface
123.70136357205287,750.0000000000002,,144.18227845110178,8541.59619765479,0,8541.59619765479,417.50885345634885,425.2186540488346,,,,,,,,349.09516338394064,,,,,,,,14.141778452956999,14.141778452956999,14.141778452956999,4,,,,,,13.684416643700786
123.70136357205287,766.6666666666669,0,,,,,,,0,109.9731114828441,0,-1.4892887325463758e-35,0,109.9731114828441,109.9731114828441,,0,5.264149142038471,0,-7.128868045990122e-37,0,5.264149142038471,5.264149142038471,,,,,,,,5.262767398454017,5.2627673984540095,
123.70136357205287,783.3333333333335,,141.98221680814876,8536.585051633769,0,8536.585051633769,417.4968741197666,425.2186540488346,,,,,,,,348.6488745864302,,,,,,,,13.949371995314834,13.949371995314834,13.949371995314834,4,,,,,,13.542296282758969
123.70136357205287,800.0000000000002,0,,,,,,,0,109.85149604440555,0,-8.21612944072815e-36,0,109.85149604440555,109.85149604440555,,0,5.25556799587054,0,-3.930800079515134e-37,0,5.25556799587054,5.25556799587054,,,,,,,,5.254693275220254,5.254693275220247,
123.70136357205287,816.666666666667,,140.3702569761582,8529.845674170281,0,8529.845674170281,417.4807422721476,425.2186540488346,,,,,,,,348.2037747013722,,,,,,,,13.807638369803726,13.807638369803726,13.807638369803726,4,,,,,,13.438778922858546
123.70136357205287,833.3333333333336,0,,,,,,,0,109.71867131429279,0,-4.41200048538946e-36,0,109.71867131429279,109.71867131429279,,0,5.24746629615702,0,-2.110107930435143e-37,0,5.24746629615702,5.24746629615702,,,,,,,,5.246973146141405,5.246973146141398,
123.70136357205287,850.0000000000002,,139.22548812863397,8521.796934777698,0,8521.796934777698,417.46144444868355,425.2186540488346,,,,,,,,347.7598617215191,,,,,,,,13.704204730185722,13.704204730185722,13.704204730185722,4,,,,,,13.363764745980916
123.70136357205287,866.666666666667,0,,,,,,,0,109.57715937733124,0,-2.3096447763197202e-36,0,109.57715937733124,109.57715937733124,,0,5.23971333205934,0,-1.1044159746038482e-37,0,5.23971333205934,5.23971333205934,,,,,,,,5.23950151272507,5.239501512725063,
123.70136357205287,883.3333333333337,,138.43814655202814,8512.778874646347,0,8512.778874646347,417.4397813389868,425.2186540488346,,,,,,,,347.31713518204043,,,,,,,,13.62911953821515,13.62911953821515,13.62911953821515,4,,,,,,13.30936556658338
123.70136357205287,900.0000000000003,0,,,,,,,0,109.4290758645545,0,-1.180305176762856e-36,0,109.4290758645545,109.4290758645545,,0,5.232209289475734,0,-5.643476070216245e-38,0,5.232209289475734,5.232209289475734,,,,,,,,5.232186580750298,5.232186580750291,
123.70136357205287,916.666666666667,,137.90367616279224,8503.090590394599,0,8503.090590394599,417.4164595362098,425.2186540488346,,,,,,,,346.8755940437471,,,,,,,,13.573173556278277,13.573173556278277,13.573173556278277,4,,,,,,13.268288136356148
123.70136357205287,933.3333333333337,0,,,,,,,0,109.2761290876928,0,-5.895568548319801e-37,0,109.2761290876928,109.2761290876928,,0,5.2248509839978245,0,-2.818865143566343e-38,0,5.2248509839978245,5.2248509839978245,,,,,,,,5.642290967072451,5.6422909670724435,
123.70136357205287,950.0000000000005,,33.34589631442698,8595.17520043075,0,8595.17520043075,417.63610544636293,425.2186540488346,,,,,,,,80.82257901469384,,,,,,,,5.358049075550753,5.358049075550753,5.358049075550753,4,,,,,,5.435901129180593
123.70136357205287,966.6666666666671,0,,,,,,,0,109.19925600603685,0,-3.1223921701637597e-37,0,109.19925600603685,109.19925600603685,,0,6.127911875276832,0,-1.7521863022363572e-38,0,6.127911875276832,6.127911875276832,,,,,,,,6.131814953571895,6.131814953571887,
123.70136357205287,983.3333333333337,,28.71740619787892,8591.712599068389,0,8591.712599068389,417.6279272865899,425.2186540488346,,,,,,,,80.25805824515359,,,,,,,,5.4097241083096606,5.4097241083096606,5.4097241083096606,4,,,,,,5.472222864889659
123.70136357205287,1000.0000000000005,0,,,,,,,0,109.1247399945154,0,-1.6257376342095884e-37,0,109.1247399945154,109.1247399945154,,0,6.131536077363443,0,-9.134747039933005e-39,0,6.131536077363443,6.131536077363443,,,,,,,,6.131536077363451,6.131536077363443,
244.15321476624266,0,0,,,,,,,0,110,0,0,0,110,110,,0,5.779605800153493,0,0,0,5.779605800153493,5.779605800153493,,,,,,,,5.77975173270337,5.77975173270337,
244.15321476624266,16.666666666666668,,330.47007464450553,10623.40096596518,0,10623.40096596518,421.54669025877087,425.2186540488346,,,,,,,,367.91210755560513,,,,,,,,39.283109343023,39.283109343023,39.283109343023,4,,,,,,37.883920304720675
244.15321476624266,33.333333333333336,0,,,,,,,0,110.00277745248405,0,-2.5206201819761215e-49,0,110.00277745248405,110.00277745248405,,0,5.77975173270337,0,-1.3243810021575586e-50,0,5.77975173270337,5.77975173270337,,,,,,,,5.771542657181126,5.771542657181118,
244.15321476624266,50,,322.3856724378236,10529.319303790086,0,10529.319303790086,421.3972806513723,425.2186540488346,,,,,,,,367.42208286995094,,,,,,,,38.55571534033146,38.55571534033146,38.55571534033146,4,,,,,,37.17502727552193
244.15321476624266,66.66666666666667,0,,,,,,,0,110.00520685250657,0,-4.2309361819934253e-48,0,110.00520685250657,110.00520685250657,,0,5.763484150696328,0,-2.2167072200702026e-49,0,5.763484150696328,5.763484150696328,,,,,,,,5.7552238155795115,5.7552238155795035,
244.15321476624266,83.33333333333334,,314.12822174637984,10431.082946659626,0,10431.082946659626,421.2385128780179,425.2186540488346,,,,,,,,366.9342941457022,,,,,,,,37.82302366982776,37.82302366982776,37.82302366982776,4,,,,,,36.460668119489526
244.15321476624266,100,0,,,,,,,0,110.00723928828528,0,-3.592702926875174e-47,0,110.00723928828528,110.00723928828528,,0,5.747093304581839,0,-1.8769309247263932e-48,0,5.747093304581839,5.747093304581839,,,,,,,,5.7387741215742585,5.7387741215742505,
244.15321476624266,116.66666666666667,,305.7583695931745,10328.129314119002,0,10328.129314119002,421.0690119965889,425.2186540488346,,,,,,,,366.4478696229456,,,,,,,,37.084000811827934,37.084000811827934,37.084000811827934,4,,,,,,35.73939537575751
244.15321476624266,133.33333333333334,0,,,,,,,0,110.00887010883886,0,-2.057403299677014e-46,0,110.00887010883886,110.00887010883886,,0,5.730563940992146,0,-1.0717391379024862e-47,0,5.730563940992146,5.730563940992146,,,,,,,,5.722169341134806,5.722169341134798,
244.15321476624266,150,,297.342194413014,10219.827713128368,0,10219.827713128368,420.88717233843374,425.2186540488346,,,,,,,,365.9628220340934,,,,,,,,36.337002071870245,36.337002071870245,36.337002071870245,4,,,,,,35.00894098811909
244.15321476624266,166.66666666666669,0,,,,,,,0,110.01018977829604,0,-8.937236894080459e-46,0,110.01018977829604,110.01018977829604,,0,5.71386784239357,0,-4.641950949439648e-47,0,5.71386784239357,5.71386784239357,,,,,,,,5.705369768581313,5.705369768581305,
244.15321476624266,183.33333333333337,,288.9560659594518,10105.307065375671,0,10105.307065375671,420.69082752243725,425.2186540488346,,,,,,,,365.4791655514588,,,,,,,,35.57941605242968,35.57941605242968,35.57941605242968,4,,,,,,34.26576703794973
244.15321476624266,200.00000000000003,0,,,,,,,0,110.01145117001133,0,-3.1406701612345597e-45,0,110.01145117001133,110.01145117001133,,0,5.696962256509559,0,-1.626401540785823e-46,0,5.696962256509559,5.696962256509559,,,,,,,,5.688316279359384,5.688316279359376,
244.15321476624266,216.66666666666669,,280.66710683770106,9983.33371657966,0,9983.33371657966,420.4769598757174,425.2186540488346,,,,,,,,364.9969159184336,,,,,,,,34.80723784798221,34.80723784798221,34.80723784798221,4,,,,,,33.50462031161976
244.15321476624266,233.33333333333337,0,,,,,,,0,110.0131527072222,0,-9.298785080523644e-45,0,110.0131527072222,110.0131527072222,,0,5.679784352877289,0,-4.800798150170615e-46,0,5.679784352877289,5.679784352877289,,,,,,,,5.670923089370588,5.67092308937058,
