time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Bar],[Bar],[Bar]
0,0,40,40,40,0.2,130.7657946466818,80.03380594332971,50.73198870335208
12.15529932696051,0,39.64426033874811,39.64426033874811,39.64426033874811,0.2,127.24540487192344,80.00134209204761,47.18518131199616
24.15228820077853,0,39.935864208016504,39.935864208016504,39.935864208016504,0.2,127.94184879678915,80.00176600485612,47.87669854858412
36.66832333725657,0,40.014125911650034,40.014125911650034,40.014125911650034,0.2,128.13099068117913,80.00161614707349,48.06548114613496
49.159419495722965,0,40.046357227670036,40.046357227670036,40.046357227670036,0.2,128.20996275777998,80.00158638175864,48.144309730545395
61.63991557925221,0,40.05533812738122,40.05533812738122,40.05533812738122,0.2,128.23328889152984,80.00157033240102,48.16753553756616
74.11708416662422,0,40.05521082309829,40.05521082309829,40.05521082309829,0.2,128.23280582015659,80.00156584968921,48.16889008178586
86.59364558366204,0,40.05220165831925,40.05220165831925,40.05220165831925,0.2,128.22875514075753,80.00156017364887,48.16317350640972
99.07088617969038,0,40.04877826132818,40.04877826132818,40.04877826132818,0.2,128.22217430622658,80.00155969532464,48.15636954880037
111.54883536141945,0,40.04539213268604,40.04539213268604,40.04539213268604,0.2,128.2153556219081,80.00155937708023,48.14955912560432
124.0274960743665,0,40.0422850461043,40.0422850461043,40.0422850461043,0.2,128.2091262313946,80.0015591183762,48.14333218431686
136.50680662709001,0,40.0394922074895,40.0394922074895,40.0394922074895,0.2,128.20315042772245,80.0015570688802,48.137791105514395
148.98665739451178,0,40.03687907329959,40.03687907329959,40.03687907329959,0.2,128.19792394952884,80.00155581589502,48.13261315824693
161.46701913494928,0,40.03433552581584,40.03433552581584,40.03433552581584,0.2,128.19326525811246,80.00155439958988,48.127540440411664
173.9478656358251,0,40.03263669362942,40.03263669362942,40.03263669362942,0.2,128.18951616003682,80.00155579136951,48.12444369195385
186.42902193352305,0,40.03084570256731,40.03084570256731,40.03084570256731,0.2,128.18611211146822,80.00155626553907,48.1210817400193
198.91049299072438,0,40.02921313897128,40.02921313897128,40.02921313897128,0.2,128.18306011254126,80.00155655853423,48.11805868661277
211.39224005155066,0,40.027711137948366,40.027711137948366,40.027711137948366,0.2,128.1802983601776,80.00155675942794,48.11531132817447
223.87423251604687,0,40.0263208394566,40.0263208394566,40.0263208394566,0.2,128.17778051090227,80.00155690903408,48.112797289296296
236.3564447004165,0,40.02502515492657,40.02502515492657,40.02502515492657,0.2,128.1754661308089,80.00155701989554,48.1104782608639
248.83885571184325,0,40.02381233615868,40.02381233615868,40.02381233615868,0.2,128.1733258134053,80.00155710611749,48.10832780172661
261.3214476504416,0,40.02267003783669,40.02267003783669,40.02267003783669,0.2,128.1713324530814,80.00155716976525,48.1063183427178
273.8042060111152,0,40.0215918823073,40.0215918823073,40.0215918823073,0.2,128.16946856176074,80.00155721962692,48.10443617215969
286.2871177138087,0,40.020570320523476,40.020570320523476,40.020570320523476,0.2,128.16771790024444,80.00155725788241,48.102664668497425
298.7701716872933,0,40.01960122549807,40.01960122549807,40.01960122549807,0.2,128.16607002132946,80.00155728773946,48.10099543796478
311.2533577672277,0,40.01867948624306,40.01867948624306,40.01867948624306,0.2,128.1645140944666,80.00155731171624,48.09941710889041
323.73666709816587,0,40.01780059316173,40.01780059316173,40.01780059316173,0.2,128.16304060433967,80.0015573294145,48.09792024699412
336.2200918798047,0,40.01665634557045,40.01665634557045,40.01665634557045,0.2,128.16033302539398,80.0015558938256,48.09577430412062
348.70361325496583,0,40.01569195159196,40.01569195159196,40.01569195159196,0.2,128.15837732088812,80.00155566232787,48.09402753835799
361.18728208232534,0,40.01482529264073,40.01482529264073,40.01482529264073,0.2,128.15676773001252,80.00155577000882,48.092493216420955
373.67107977845467,0,40.01321664533388,40.01321664533388,40.01321664533388,0.2,128.1548884967646,80.0015545534477,48.089144747206255
386.15514729485886,0,40.01331208262294,40.01331208262294,40.01331208262294,0.2,128.15403385937148,80.00155604355109,48.08987701171124
398.63915389376314,0,40.01264754510811,40.01264754510811,40.01264754510811,0.2,128.1530252529972,80.00155629350115,48.08877339292854
411.12324778639055,0,40.01202546585084,40.01202546585084,40.01202546585084,0.2,128.1520725711014,80.00155643920648,48.08775682595021
423.60741721735604,0,40.01143565595365,40.01143565595365,40.01143565595365,0.2,128.1511784045369,80.00155653590625,48.08680362878821
436.09165536501433,0,40.01087554033572,40.01087554033572,40.01087554033572,0.2,128.15034000340174,80.00155661016785,48.08590843438476
448.5759562147213,0,40.01034231136525,40.01034231136525,40.01034231136525,0.2,128.14955215879223,80.00155667152778,48.085065474084246
