time,position,CO2 mass frac. - gas,CO2 mass frac. - oil,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Physical flow regime ID - gas/liquid,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil,Wall temperature - inner surface
[s],[m],[-],[-],[?],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[Pa],[?],[?],[m/s],[m/s],[m/s],[m/s],[m/s],[C],[C],[C],[C],[?],[?],[?],[m/s],[m/s],[?],[?],[-],[-],[-],[-],[C]
0,0,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,16.666666666666668,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,33.333333333333336,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,50,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,66.66666666666667,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,83.33333333333334,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,100,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,116.66666666666667,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,133.33333333333334,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,150,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,166.66666666666669,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,183.33333333333337,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,200.00000000000003,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,216.66666666666669,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,233.33333333333337,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,250.00000000000003,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,266.6666666666667,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,283.33333333333337,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,300,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,316.66666666666663,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,333.3333333333333,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,350,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,366.66666666666663,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,383.33333333333326,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,399.99999999999994,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,416.66666666666663,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,433.33333333333326,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,449.9999999999999,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,466.6666666666666,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,483.33333333333326,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,499.9999999999999,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,516.6666666666665,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,533.3333333333333,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,550,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,566.6666666666666,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,583.3333333333333,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,600,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,616.6666666666667,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,633.3333333333334,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,650,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,666.6666666666667,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,683.3333333333335,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,700.0000000000001,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,716.6666666666667,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,733.3333333333335,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,750.0000000000002,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,766.6666666666669,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,783.3333333333335,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,800.0000000000002,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,816.666666666667,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,833.3333333333336,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,850.0000000000002,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,866.666666666667,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,883.3333333333337,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,900.0000000000003,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,916.666666666667,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,933.3333333333337,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,950.0000000000005,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,966.6666666666671,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
0,983.3333333333337,1,1,,0,0,0,0,0,0,,,,,,,,0,80,,,,,,,,5,5,5,4,,,,,,0,1,0,0,0,1,4.694943803993567
0,1000.0000000000005,,,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,0,0,,,,,,,
65.79760907554572,0,,,0,,,,,,,0,46,0,0,0,46,46,,,0,2.478858199113009,0,0,0,2.478858199113009,2.478858199113009,,,,,,,,2.4763450691461215,2.4763450691461215,,,,,,,
65.79760907554572,16.666666666666668,1,1,,112.76201762390085,4334.044001857603,0,4334.044001857603,398.59438980736996,425.2186540488346,,,,,,,,4,82.58497200901479,,,,,,,,0.6472542373405759,0.6472542373405759,0.6472542373405759,4,,,,,,0,1,0,0,0,1,1.3906932193583543
65.79760907554572,33.333333333333336,,,0,,,,,,,0,45.95336826021667,0,0,0,45.95336826021667,45.95336826021667,,,0,2.476345297580383,0,0,0,2.476345297580383,2.476345297580383,,,,,,,,2.4838685977965596,2.4838685977965564,,,,,,,
65.79760907554572,50,1,1,,110.8555866093342,4324.341267506969,0,4324.341267506969,398.51215539012446,425.2186540488346,,,,,,,,4,82.49698941078275,,,,,,,,1.425448930246887,1.425448930246887,1.425448930246887,4,,,,,,0,1,0,0,0,1,2.196792791661437
65.79760907554572,66.66666666666667,,,0,,,,,,,0,45.855322613213,0,0,0,45.855322613213,45.855322613213,,,0,2.4861220432077653,0,0,0,2.4861220432077653,2.4861220432077653,,,,,,,,2.4942200100152716,2.4942200100152685,,,,,,,
65.79760907554572,83.33333333333334,1,1,,103.95441026984857,4308.373976294515,0,4308.373976294515,398.37609467962204,425.2186540488346,,,,,,,,4,82.40867214580962,,,,,,,,2.2437581694252913,2.2437581694252913,2.2437581694252913,4,,,,,,0,1,0,0,0,1,2.952456931270433
65.79760907554572,100,,,0,,,,,,,0,45.716993732885086,0,0,0,45.716993732885086,45.716993732885086,,,0,2.49482215811279,0,0,0,2.49482215811279,2.49482215811279,,,,,,,,2.5025125774690613,2.5025125774690578,,,,,,,
65.79760907554572,116.66666666666667,1,1,,93.13564208966471,4291.088003965212,0,4291.088003965212,398.22776167265357,425.2186540488346,,,,,,,,4,82.32033642933331,,,,,,,,3.0015042360624307,3.0015042360624307,3.0015042360624307,4,,,,,,0,1,0,0,0,1,3.582191776663251
65.79760907554572,133.33333333333334,,,0,,,,,,,0,45.56167951571009,0,0,0,45.56167951571009,45.56167951571009,,,0,2.501722488350652,0,0,0,2.501722488350652,2.501722488350652,,,,,,,,2.508227743138681,2.5082277431386775,,,,,,,
65.79760907554572,150,1,1,,79.54273268649548,4275.252122510019,0,4275.252122510019,398.09091731632617,425.2186540488346,,,,,,,,4,82.23204705591316,,,,,,,,3.626616265710993,3.626616265710993,3.626616265710993,4,,,,,,0,1,0,0,0,1,4.052835396670673
65.79760907554572,166.66666666666669,,,0,,,,,,,0,45.414049021710156,0,0,0,45.414049021710156,45.414049021710156,,,0,2.5066184847224857,0,0,0,2.5066184847224857,2.5066184847224857,,,,,,,,2.511572163345213,2.5115721633452095,,,,,,,
65.79760907554572,183.33333333333337,1,1,,63.478219323351965,4262.4276502021785,0,4262.4276502021785,397.9794201997089,425.2186540488346,,,,,,,,4,82.14384036692817,,,,,,,,4.091061546871003,4.091061546871003,4.091061546871003,4,,,,,,0,1,0,0,0,1,4.370948923578624
65.79760907554572,200.00000000000003,,,0,,,,,,,0,45.290725424383794,0,0,0,45.290725424383794,45.290725424383794,,,0,2.5097116840338893,0,0,0,2.5097116840338893,2.5097116840338893,,,,,,,,2.5131496168771275,2.513149616877124,,,,,,,
65.79760907554572,216.66666666666669,1,1,,41.19896873091895,4252.929276029085,0,4252.929276029085,397.89644758626383,425.2186540488346,,,,,,,,4,82.05572647956306,,,,,,,,4.404925588820731,4.404925588820731,4.404925588820731,4,,,,,,0,1,0,0,0,1,4.5669009028660525
65.79760907554572,233.33333333333337,,,0,,,,,,,0,45.19735018763996,0,0,0,45.19735018763996,45.19735018763996,,,0,2.5114085497811307,0,0,0,2.5114085497811307,2.5114085497811307,,,,,,,,2.5136146484195034,2.5136146484195,,,,,,,
65.79760907554572,250.00000000000003,1,1,,42.612311798643724,4246.967009478106,0,4246.967009478106,397.84419263770343,425.2186540488346,,,,,,,,4,81.9676999362578,,,,,,,,4.599414177738083,4.599414177738083,4.599414177738083,4,,,,,,0,1,0,0,0,1,4.677443667243949
65.79760907554572,266.6666666666667,,,0,,,,,,,0,45.13122915073476,0,0,0,45.13122915073476,45.13122915073476,,,0,2.5121441243816927,0,0,0,2.5121441243816927,2.5121441243816927,,,,,,,,2.5134762237671984,2.513476223767195,,,,,,,
65.79760907554572,283.33333333333337,1,1,,51.68971569551558,4243.31075664067,0,4243.31075664067,397.812082402461,425.2186540488346,,,,,,,,4,81.87974947928615,,,,,,,,4.710451572667353,4.710451572667353,4.710451572667353,4,,,,,,0,1,0,0,0,1,4.734459678258418
65.79760907554572,300,,,0,,,,,,,0,45.085825712205235,0,0,0,45.085825712205235,45.085825712205235,,,0,2.512279758798508,0,0,0,2.512279758798508,2.512279758798508,,,,,,,,2.513054734560605,2.5130547345606016,,,,,,,
65.79760907554572,316.66666666666663,1,1,,54.881945475312044,4240.821477889207,0,4240.821477889207,397.7901921513546,425.2186540488346,,,,,,,,4,81.79186400850372,,,,,,,,4.768747869581546,4.768747869581546,4.768747869581546,4,,,,,,0,1,0,0,0,1,4.760838900931731
65.79760907554572,333.3333333333333,,,0,,,,,,,0,45.054282925595786,0,0,0,45.054282925595786,45.054282925595786,,,0,2.51207147156791,0,0,0,2.51207147156791,2.51207147156791,,,,,,,,2.512521033694209,2.5125210336942057,,,,,,,
65.79760907554572,350,1,1,,56.09987994442758,4239.0766826359295,0,4239.0766826359295,397.77483486144934,425.2186540488346,,,,,,,,4,81.70403499087392,,,,,,,,4.7963860867996,4.7963860867996,4.7963860867996,4,,,,,,0,1,0,0,0,1,4.770982820268216
65.79760907554572,366.66666666666663,,,0,,,,,,,0,45.03115134852175,0,0,0,45.03115134852175,45.03115134852175,,,0,2.5116805580686656,0,0,0,2.5116805580686656,2.5116805580686656,,,,,,,,2.5119534118430065,2.511953411843003,,,,,,,
65.79760907554572,383.33333333333326,1,1,,56.50910503096775,4237.698019181407,0,4237.698019181407,397.7626920756037,425.2186540488346,,,,,,,,4,81.61625675035701,,,,,,,,4.807420891097536,4.807420891097536,4.807420891097536,4,,,,,,0,1,0,0,0,1,4.773074213033169
65.79760907554572,399.99999999999994,,,0,,,,,,,0,45.01274936315177,0,0,0,45.01274936315177,45.01274936315177,,,0,2.511199703318809,0,0,0,2.511199703318809,2.511199703318809,,,,,,,,2.5113823464760485,2.511382346476045,,,,,,,
65.79760907554572,416.66666666666663,1,1,,56.56597765927327,4236.555673307332,0,4236.555673307332,397.7526252673805,425.2186540488346,,,,,,,,4,81.52852577231971,,,,,,,,4.80999412008174,4.80999412008174,4.80999412008174,4,,,,,,0,1,0,0,0,1,4.771393479394078
65.79760907554572,433.33333333333326,,,0,,,,,,,0,44.99685636625295,0,0,0,44.99685636625295,44.99685636625295,,,0,2.510678238666015,0,0,0,2.510678238666015,2.510678238666015,,,,,,,,2.510817213083037,2.5108172130830333,,,,,,,
65.79760907554572,449.9999999999999,1,1,,56.47830688073317,4235.514100763915,0,4235.514100763915,397.7434422256904,425.2186540488346,,,,,,,,4,81.44083992291863,,,,,,,,4.808474235383869,4.808474235383869,4.808474235383869,4,,,,,,0,1,0,0,0,1,4.76803140582399
65.79760907554572,466.6666666666666,,,0,,,,,,,0,44.982246800032804,0,0,0,44.982246800032804,44.982246800032804,,,0,2.5101409463576347,0,0,0,2.5101409463576347,2.5101409463576347,,,,,,,,2.5102597087898677,2.510259708789864,,,,,,,
65.79760907554572,483.33333333333326,1,1,,56.33177455319266,4234.522355067564,0,4234.522355067564,397.73469467904295,425.2186540488346,,,,,,,,4,81.35319797536074,,,,,,,,4.805062684187533,4.805062684187533,4.805062684187533,4,,,,,,0,1,0,0,0,1,4.763950711225618
65.79760907554572,499.9999999999999,,,0,,,,,,,0,44.96828999955556,0,0,0,44.96828999955556,44.96828999955556,,,0,2.509599578468643,0,0,0,2.509599578468643,2.509599578468643,,,,,,,,2.5097093281610166,2.509709328161013,,,,,,,
65.79760907554572,516.6666666666665,1,1,,56.16154859367841,4233.556715714973,0,4233.556715714973,397.72617383154244,425.2186540488346,,,,,,,,4,81.26559915474085,,,,,,,,4.800809134025428,4.800809134025428,4.800809134025485,4,,,,,,0,1,0,0,0,1,4.759572762638527
65.79760907554572,533.3333333333333,,,0,,,,,,,0,44.95468042784897,0,0,0,44.95468042784897,44.95468042784897,,,0,2.509059495241592,0,0,0,2.509059495241592,2.509059495241592,,,,,,,,2.5091653302588766,2.509165330258873,,,,,,,
65.79760907554572,550,1,1,,55.98145656914181,4232.606753555268,0,4232.606753555268,397.7177878830457,425.2186540488346,,,,,,,,4,81.17804290859938,,,,,,,,4.796191141867041,4.796191141867041,4.796191141867041,4,,,,,,0,1,0,0,0,1,4.755073894474208
65.79760907554572,566.6666666666666,,,0,,,,,,,0,44.94127769796692,0,0,0,44.94127769796692,44.94127769796692,,,0,2.508523063364752,0,0,0,2.508523063364752,2.508523063364752,,,,,,,,2.508627209157468,2.5086272091574644,,,,,,,
65.79760907554572,583.3333333333333,1,1,,55.79668231384942,4231.668133833457,0,4231.668133833457,397.70949871140857,425.2186540488346,,,,,,,,4,81.090528787933,,,,,,,,4.791417055893135,4.791417055893135,4.791417055893135,4,,,,,,0,1,0,0,0,1,4.750524949409794
