time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[?],[?],[Pa]
0,0,0,0,0,0.22,80,80,0
108.40974739225719,0,-0.21112294419580396,-0.21112294419580396,-0.21112294419580396,0.22,79.99886669393965,80.00000974567217,-0.0011595478236255928
215.05479694997214,0,-0.16931386306654886,-0.16931386306654886,-0.16931386306654886,0.22,79.99924669448481,80.0000045746824,-0.0007448226914516491
316.71812821445434,0,-0.1373161505228585,-0.1373161505228585,-0.1373161505228585,0.22,79.99949778177208,80.00000355458741,-0.000489455550489446
422.8758286534388,0,-0.1112363356173622,-0.1112363356173622,-0.1112363356173622,0.22,79.9996561215529,80.00000319169725,-0.0003209525107895803
512.5197526706611,0,-0.0942314761211563,-0.0942314761211563,-0.0942314761211563,0.22,79.99974876295451,80.00000266362308,-0.00023020823296402324
620.9889007315,0,-0.07781664600439427,-0.07781664600439427,-0.07781664600439427,0.22,79.99982543541533,80.00000215968362,-0.00015691282974272312
752.2365698851152,0,-0.06201533312591006,-0.06201533312591006,-0.06201533312591006,0.22,79.99987563874126,80.00000201413094,-9.961056671989947e-05
827.8602268736267,0,-0.054973533112077616,-0.054973533112077616,-0.054973533112077616,0.22,79.99989840380414,80.00000181727482,-7.825574032905959e-05
911.0462495609895,0,-0.04834616757919173,-0.04834616757919173,-0.04834616757919173,0.22,79.99991858837552,80.00000161137697,-6.051159699666073e-05
1002.5508745170886,0,-0.04149961976663394,-0.04149961976663394,-0.04149961976663394,0.22,79.99992927759034,80.00000165919977,-4.4577265088051814e-05
1102.5508745170887,0,-0.035947186710864665,-0.035947186710864665,-0.035947186710864665,0.22,79.99993951626868,80.00000158099432,-3.344036456297452e-05
1202.5508745170887,0,-0.031207384945688588,-0.031207384945688588,-0.031207384945688588,0.22,79.99994913714224,80.00000147791488,-2.5199006235611813e-05
