time,Hydrodynamics iterations,MVP total iterations,MVP last iterations,Energy iterations,Custom fluid iterations,Compositional iterations,Mass residual,Momentum residual,Energy residual,Restarts,Time - properties,Time - point model,Time - momentum,Time - MVP total,Time - composition,Time - single component,Time - energy total,Time - energy wall,Time - output,Time - total,Time - momentum matrix,Time - MVP matrix,Time - composition matrix,Time - single component matrix,Time - energy matrix,Time step,Max time step,Min time step,Average time step,CFL max time step
[s],[-],[-],[-],[-],[-],[-],[kg/s],[N],[K],[-],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000000000000000,0,0
108.40974739225719,3,8,2,1,0,1,1.720480388287443e-12,0.006380722105741539,0.00011961216605079344,0,0.0468419985845685,0.00310110003920272,0.036644501029513776,0.09172119991853833,0.0003807000466622412,0,0.03876880172174424,0.0022281004348769784,0.011384390871711645,1.4690671999705955,0.002043099666479975,0.07243129948619753,0,0,0.004784300166647881,10.219067944750662,10.219067944750662,0.4,3.0974213540644913,100
215.05479694997214,4,10,2,1,0,1,4.6118697342215255e-14,0.006298829178185862,4.544115161991852e-05,0,0.072694098809734,0.0037298001116141677,0.04177660099230707,0.10399449995020404,0.0004515001201070845,0,0.04633710184134543,0.0025528004625812173,0.02488960552380118,1.52420569997048,0.0022867998923175037,0.08211849932558835,0,0,0.005514700256753713,19.91407244999748,19.91407244999748,0.4,5.12035230833267,100
316.71812821445434,4,10,2,1,0,1,2.3044513595502846e-14,0.006723575912713484,5.35248639174905e-05,0,0.09370709862560037,0.004035300109535456,0.04520710092037916,0.11289710010169074,0.0004960002261213958,0,0.05123680201359093,0.0027933004894293845,0.04034666838059241,1.5647398000000976,0.002437799994368106,0.08929509931476787,0,0,0.005988500313833356,29.15619347404132,29.15619347404132,0.4,6.885176700314225,100
422.8758286534388,3,8,2,1,0,1,4.822079306370559e-14,0.009503263850162846,0.00011544156740472322,0,0.10877469868864867,0.004187900107353926,0.04715280083473772,0.11746380006661639,0.000528300239238888,0,0.05421240191208199,0.0029365005320869386,0.05708501358307561,1.5908660999848507,0.0025316000101156533,0.09289529925445095,0,0,0.006287200143560767,38.80689351394901,38.80689351394901,0.4,8.630118952110996,100
512.5197526706611,3,8,2,1,0,1,2.8973680204108894e-14,0.008513002703037037,0.00011841726763835062,0,0.11955959867918867,0.004323500150348991,0.04875960107892752,0.12189690012019128,0.0005550002679228783,0,0.056520701793488115,0.003044000535737723,0.074709437436389,1.6112933999975212,0.0026093999622389674,0.0957122992258519,0,0,0.006517999980133027,46.956341151878306,46.956341151878306,0.4,10.049406915111001,100
620.9889007315,3,8,2,1,0,1,1.6522921804923852e-14,0.007087536968236153,0.00011847258067781895,0,0.12835529871517795,0.004460700205527246,0.050241100892890245,0.12584500008961186,0.0005801002844236791,0,0.05878490168834105,0.003169400501064956,0.09686606728827046,1.629076899960637,0.002683199883904308,0.09857229923363775,0,0,0.006747799925506115,56.81717279377276,56.81717279377276,0.4,11.716771711915095,100
752.2365698851152,2,6,2,1,0,1,3.4134657707509634e-14,0.009090624962089427,0.0002305144338493056,0,0.13681249850196767,0.004597600200213492,0.051301900937687606,0.12827030010521412,0.0006015003309585154,0,0.0604587018606253,0.0032793005229905248,0.12030752222333724,1.6439226999646053,0.0027287998818792403,0.10045709909172729,0,0,0.006912999844644219,68.74877908046506,68.74877908046506,0.4,13.677028543365731,100
827.8602268736267,2,6,2,1,0,1,2.398258803996365e-14,0.008497981898038529,0.00022492982508669148,0,0.1416877985466272,0.0046652001910842955,0.05184550100238994,0.12944570009130985,0.0006127002416178584,0,0.061430801753886044,0.0033334005274809897,0.14194345236496395,1.6521946999710053,0.0027498998679220676,0.10138509911485016,0,0,0.007058599963784218,75.62365698851157,75.62365698851157,0.4,14.78321833702905,100
911.0462495609895,2,6,2,1,0,1,1.6285985056758917e-14,0.0075890667530707015,0.00021777350825456584,0,0.14572109846631068,0.00473130022874102,0.05237360089085996,0.13034450012492016,0.0006225002580322325,0,0.06226450181566179,0.0033934005186893046,0.1603026069478803,1.659178800007794,0.0027695998433046043,0.10205139906611294,0,0,0.007142699847463518,83.18602268736274,83.18602268736274,0.4,15.98326753615771,100
1002.5508745170886,1,4,2,1,0,1,4.9472151735540245e-14,0.009214614846623727,0.00041804447681818255,0,0.15009139839094135,0.004801800241693854,0.05274890083819628,0.13093720009783283,0.0006350002950057387,0,0.06317910185316578,0.003474600496701896,0.1786858875978931,1.6660571999964304,0.002779899805318564,0.10250619909493253,0,0,0.007228099857456982,91.50462495609902,91.50462495609902,0.4,17.285359905467043,100
1102.5508745170887,1,4,2,1,0,1,3.2431440951041746e-14,0.009381219934801456,0.0003963278429388987,0,0.1535982983768918,0.0048666002112440765,0.05324940086575225,0.13167050009360537,0.0006489002844318748,0,0.06398100184742361,0.00354670052183792,0.20588588516453352,1.6779018999659456,0.0027947998023591936,0.103054799081292,0,0,0.007302499900106341,100,100,0.4,18.687302957916756,100
1202.5508745170887,1,4,2,1,0,1,2.2170344194566887e-14,0.00888088581807312,0.0003445283678339874,0,0.15648679836886006,0.004968100227415562,0.05361570086097345,0.13229900016449392,0.0006599003681913018,0,0.06465950183337554,0.0036022004787810147,0.9844358820676997,1.6874390000011772,0.002803499810397625,0.10353209910681471,0,0,0.007375099929049611,100,100,0.4,20.042514575284812,100
