time,position,CO2 mass frac. - gas,CO2 mass frac. - oil,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Physical flow regime ID - gas/liquid,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil,Wall temperature - inner surface
[s],[m],[-],[-],[m],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[Pa],[?],[?],[m/s],[m/s],[m/s],[m/s],[m/s],[C],[C],[C],[C],[?],[?],[?],[m/s],[m/s],[?],[?],[-],[-],[-],[-],[C]
0,0,,,0,,,,,,,0,30.000000000000004,0,0,0,30.000000000000004,30.000000000000004,,,0,1.5761899652670277,0,0,0,1.5761899652670277,1.5761899652670277,,,,,,,,1.5761899652670273,1.5761899652670273,,,,,,,
0,16.666666666666668,1,1,,242.15386271289844,3077.568077519964,0,3077.5680775199635,384.16966817765297,425.2186540488346,,,,,,,,4,104.31520711291513,,,,,,,,0.3770797910783017,0.3770797910783017,0.3770797910783017,4,,,,,,0,1,0,0,0,1,0.8293258781758936
0,33.333333333333336,,,0,,,,,,,0,29.999999999999996,0,0,0,29.999999999999996,29.999999999999996,,,0,1.5761899652670275,0,0,0,1.5761899652670275,1.5761899652670275,,,,,,,,1.5780359445341139,1.578035944534112,,,,,,,
0,50,1,1,,234.09177814572809,3069.542221461524,0,3069.5422214615237,384.04432101538,425.2186540488346,,,,,,,,4,104.2781779496428,,,,,,,,0.7165353995462738,0.7165353995462738,0.7165353995462738,4,,,,,,0,1,0,0,0,1,1.1273451099841623
0,66.66666666666667,,,0,,,,,,,0,29.999999999999996,0,0,0,29.999999999999996,29.999999999999996,,,0,1.579886252765495,0,0,0,1.579886252765495,1.579886252765495,,,,,,,,1.5815606125600135,1.5815606125600115,,,,,,,
0,83.33333333333334,1,1,,226.18929063030893,3067.9244448271297,0,3067.9244448271297,384.0189852323955,425.2186540488346,,,,,,,,4,104.24106941649433,,,,,,,,1.0235434439829874,1.0235434439829874,1.0235434439829874,4,,,,,,0,1,0,0,0,1,1.3961137181045729
0,100,,,0,,,,,,,0,30,0,0,0,30,30,,,0,1.5832385250849743,0,0,0,1.5832385250849743,1.5832385250849743,,,,,,,,1.5847686320753296,1.5847686320753274,,,,,,,
0,116.66666666666667,1,1,,218.46548015385937,3066.4928992977975,0,3066.4928992977975,383.9965464877665,425.2186540488346,,,,,,,,4,104.2038883289956,,,,,,,,1.3012757555069356,1.3012757555069356,1.3012757555069356,4,,,,,,0,1,0,0,0,1,1.639219549324423
0,133.33333333333334,,,0,,,,,,,0,29.999999999999996,0,0,0,29.999999999999996,29.999999999999996,,,0,1.586301699443681,0,0,0,1.586301699443681,1.586301699443681,,,,,,,,1.5876996076725476,1.5876996076725454,,,,,,,
0,150,1,1,,210.95253055950926,3065.223772115427,0,3065.2237721154274,383.97663823628704,425.2186540488346,,,,,,,,4,104.16664093855293,,,,,,,,1.5525845748585425,1.5525845748585425,1.5525845748585425,4,,,,,,0,1,0,0,0,1,1.8591695813478282
0,166.66666666666669,,,0,,,,,,,0,30.000000000000004,0,0,0,30.000000000000004,30.000000000000004,,,0,1.5890999818522482,0,0,0,1.5890999818522482,1.5890999818522482,,,,,,,,1.590376858406558,1.5903768584065558,,,,,,,
0,183.33333333333337,1,1,,203.67569050603606,3064.0965587510555,0,3064.096558751056,383.9589440299396,425.2186540488346,,,,,,,,4,104.12933297287785,,,,,,,,1.7800357435679643,1.7800357435679643,1.7800357435679643,4,,,,,,0,1,0,0,0,1,2.058217675334504
0,200.00000000000003,,,0,,,,,,,0,30.000000000000004,0,0,0,30.000000000000004,30.000000000000004,,,0,1.5916557886074314,0,0,0,1.5916557886074314,1.5916557886074314,,,,,,,,1.5928219550719618,1.5928219550719596,,,,,,,
0,216.66666666666669,1,1,,196.65359282207834,3063.093585104588,0,3063.093585104588,383.94319047517297,425.2186540488346,,,,,,,,4,104.0919696747698,,,,,,,,1.9859384419453932,1.9859384419453932,1.9859384419453932,4,,,,,,0,1,0,0,0,1,2.2383911494277413
0,233.33333333333337,,,0,,,,,,,0,30.000000000000004,0,0,0,30.000000000000004,30.000000000000004,,,0,1.5939898316315482,0,0,0,1.5939898316315482,1.5939898316315482,,,,,,,,1.5950548089364496,1.5950548089364474,,,,,,,
0,250.00000000000003,1,1,,189.89870502340804,3062.199597338824,0,3062.199597338824,383.92914113715466,425.2186540488346,,,,,,,,4,104.05455583903407,,,,,,,,2.1723717930230464,2.1723717930230464,2.1723717930230464,4,,,,,,0,1,0,0,0,1,2.4015144884247093
0,266.6666666666667,,,0,,,,,,,0,30.000000000000004,0,0,0,30.000000000000004,30.000000000000004,,,0,1.5961212102591302,0,0,0,1.5961212102591302,1.5961212102591302,,,,,,,,1.597093765328327,1.5970937653283248,,,,,,,
0,283.33333333333337,1,1,,183.41773288323986,3061.401410869255,0,3061.401410869255,383.91659128681374,425.2186540488346,,,,,,,,4,104.01709584739996,,,,,,,,2.3412086402200316,2.3412086402200316,2.3412086402200316,4,,,,,,0,1,0,0,0,1,2.5492304856691135
0,300,,,0,,,,,,,0,30.000000000000004,0,0,0,30.000000000000004,30.000000000000004,,,0,1.598067506322555,0,0,0,1.598067506322555,1.598067506322555,,,,,,,,1.5989556992995835,1.5989556992995813,,,,,,,
0,316.66666666666663,1,1,,177.21263376417645,3060.687610715884,0,3060.687610715884,383.90536338997236,425.2186540488346,,,,,,,,4,103.97959370137066,,,,,,,,2.494136788142839,2.494136788142839,2.494136788142839,4,,,,,,0,1,0,0,0,1,2.6830190913346996
0,333.3333333333333,,,0,,,,,,,0,30,0,0,0,30,30,,,0,1.5998448801265726,0,0,0,1.5998448801265726,1.5998448801265726,,,,,,,,1.6006561126483905,1.6006561126483883,,,,,,,
0,350,1,1,,171.28109868950204,3060.048274412275,0,3060.048274412275,383.89530290167284,425.2186540488346,,,,,,,,4,103.94205305295701,,,,,,,,2.632678221672961,2.632678221672961,2.632678221672961,4,,,,,,0,1,0,0,0,1,2.804215038947291
0,366.66666666666663,,,0,,,,,,,0,30.000000000000004,0,0,0,30.000000000000004,30.000000000000004,,,0,1.601468168290099,0,0,0,1.601468168290099,1.601468168290099,,,,,,,,1.6022092248860025,1.6022092248860003,,,,,,,
0,383.33333333333326,1,1,,165.61772573795363,3059.4748426828496,0,3059.4748426828496,383.88627634858545,425.2186540488346,,,,,,,,4,103.90447723341757,,,,,,,,2.75820526072863,2.75820526072863,2.75820526072863,4,,,,,,0,1,0,0,0,1,2.914019662287103
