time,Hydrodynamics iterations,MVP total iterations,MVP last iterations,Energy iterations,Custom fluid iterations,Compositional iterations,Mass residual,Momentum residual,Energy residual,Restarts,Time - properties,Time - point model,Time - momentum,Time - MVP total,Time - composition,Time - single component,Time - energy total,Time - energy wall,Time - output,Time - total,Time - momentum matrix,Time - MVP matrix,Time - composition matrix,Time - single component matrix,Time - energy matrix,Time step,Max time step,Min time step,Average time step,CFL max time step
[s],[-],[-],[-],[-],[-],[-],[kg/s],[N],[K],[-],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000000000000000,0,0
100.03936965519853,20,44,2,1,0,1,5.997768633312743e-12,0.28176726654879003,2.8592729146796313e-05,0,2.2175986006623134,0.003770199953578413,0.0850028998684138,0.32694189850008115,0.0003915998968295753,0,0.2702752997283824,0.003232000046409666,0.009500108630215501,6.078973399999086,0.006669500551652163,0.2641650002915412,0,0,0.029948899464216083,6.8676284428478285,6.8676284428478285,0.4,2.8582677044342435,6.8676284428478285
203.4058511733249,20,41,2,1,0,1,1.0842751772101405e-12,0.13643268378572299,1.4583394444302823e-05,0,2.43893860274693,0.005071299965493381,0.12038349942304194,0.4358605985180475,0.000528399832546711,0,0.32133539812639356,0.00410979992011562,0.019742119695073182,6.512119699968025,0.00934170075925067,0.3512063004891388,0,0,0.03527569939615205,6.901004883476905,6.901004883476905,0.4,4.068117023466498,6.901004883476905
300.1438341027157,20,40,2,1,0,1,4.883326109305234e-13,0.09606235767310384,1.0317062397229471e-05,0,2.5884941031690687,0.006481599994003773,0.15245319926179945,0.539836798387114,0.0006575997686013579,0,0.3666291983681731,0.00491149997105822,0.029665871925370183,6.852185699972324,0.011874001356773078,0.43392979982309043,0,0,0.04032039945013821,6.915694911756411,6.915694911756411,0.4,4.689747407854933,6.915694911756411
403.92295187123705,20,40,2,1,0,1,2.863407883013719e-14,0.02421483315282393,2.5995604836371445e-06,0,2.6669001045520417,0.007773700053803624,0.18411129753803837,0.644800699024927,0.000804299837909639,0,0.40414429834345356,0.005665900011081249,0.039568654711894906,7.1131196999922395,0.014498900563921781,0.5177729002316482,0,0,0.04399539896985516,6.920151120429586,6.920151120429586,0.4,5.1129487578637605,6.920151120429586
500.8150424909374,16,33,1,1,0,1,2.244639089177623e-07,0.007634506560022749,8.211327335072794e-07,0,2.696466804482043,0.00895800004946068,0.21472429693676534,0.7371159992762842,0.0009494000114500523,0,0.4361135988146998,0.006353799952194095,0.04788824926358096,7.309586499992292,0.01705420098733157,0.5906629998935387,0,0,0.04704129957826808,6.921286252537103,6.921286252537103,0.4,5.38510798377352,6.921286252537103
604.6378586037276,4,10,2,1,0,1,1.5022560626125862e-13,0.06793919044179764,1.5083572442251715e-05,0,2.7070069044712,0.010126099979970602,0.22553829796379432,0.7716775991139003,0.0010464998194947837,0,0.44769609859213233,0.006957099889405071,0.055300524310520946,7.382800499966834,0.017778200970496982,0.61857820028672,0,0,0.04812259937170893,6.92165140031466,6.92165140031466,0.4,5.598498690775256,6.92165140031466
701.541800800236,3,8,2,1,0,1,4.237123083577096e-14,0.007677987879963799,8.451475879848896e-06,0,2.7103697046404704,0.011225299967918542,0.232674797589425,0.7929646995617078,0.0011370999854989346,0,0.4547731988132,0.007671199971809982,0.06174879019773103,7.427355199994054,0.018201000813860446,0.6355203005950898,0,0,0.04881159955402836,6.9217442560981315,6.9217442560981315,0.4,5.750342629510132,6.9217442560981315
805.368237887177,3,7,1,1,0,1,8.638975942443653e-07,0.0018815097741003493,2.343356599846364e-06,0,2.7123731046449393,0.012240699958056206,0.2400011980207637,0.8115170995006339,0.0012311000609770413,0,0.46153859881451353,0.008388099959120153,0.0691758420774893,7.467474899953231,0.018639400717802346,0.6501656004111283,0,0,0.04945489973761141,6.921772852859594,6.921772852859594,0.4,5.878600276548737,6.921772852859594
902.2731265710787,2,5,1,1,0,1,5.105089523272911e-07,0.008249618568327023,1.3682770723968133e-06,0,2.714119004609529,0.013165300013497465,0.24737399764126167,0.8277019997476601,0.0013232001801952713,0,0.4681112986872904,0.009028099942952391,0.07653923019812653,7.5042997999698855,0.01904200075659901,0.6620419005048461,0,0,0.05010159977246076,6.921780593002914,6.921780593002914,0.4,5.975318719013766,6.921780593002914
1006.0998575072169,2,3,1,1,0,1,1.563968945472888e-07,0.0019402220328301539,4.252001139429401e-07,0,2.7154670045129023,0.01427110010990872,0.2530965982005,0.8384429995785468,0.0014179000281728795,0,0.4735342984786257,0.009592999820597465,0.08350877289561903,7.532844099972863,0.01931880065239966,0.6701042003696784,0,0,0.05059449974214658,6.9217828776173,6.9217828776173,0.4,6.060842515103716,6.9217828776173
1033.7869896484397,2,3,1,1,0,1,1.1173004506851403e-07,0.0013813462600593583,3.0223676444611695e-07,0,2.71592340443749,0.014618900080677111,0.25496559822931886,0.8403258995385842,0.0014535000664181999,0,0.4754976987023838,0.009805199864786113,0.1278829407689069,7.557086499989964,0.019426000711973757,0.6713879004237242,0,0,0.05080769956111908,6.921783122796338,6.921783122796338,0.4,6.081099939108468,6.921783122796338
